x y c
-0.05  0.0125  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01291666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01333333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05000000000000001  0.01375  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05000000000000001  0.01416666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01458333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.015  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01541666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01583333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01625  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01666666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01708333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.0175  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01791666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01833333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.05  0.01875  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

-0.04616666666666667  0.0125  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01294444444444444  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01338888888888889  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666668  0.01383333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666668  0.01427777777777778  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666668  0.01472222222222222  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01516666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01561111111111111  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01605555555555556  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.0165  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01694444444444444  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01738888888888889  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01783333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01827777777777778  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01872222222222222  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04616666666666667  0.01916666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

-0.04233333333333333  0.0125  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01297222222222222  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01344444444444444  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01391666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01438888888888889  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01486111111111111  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01533333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01580555555555556  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01627777777777778  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01675  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01722222222222222  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01769444444444444  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01816666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01863888888888889  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01911111111111111  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.04233333333333333  0.01958333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

-0.03850000000000001  0.0125  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.013  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.0135  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.014  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.0145  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.015  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.0155  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.016  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.0165  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.017  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.0175  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.018  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.0185  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.019  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.0195  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03850000000000001  0.02  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

-0.03466666666666667  0.0125  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01302777777777778  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01355555555555556  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01408333333333334  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01461111111111111  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01513888888888889  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01566666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01619444444444445  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01672222222222222  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01725  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01777777777777778  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01830555555555555  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01883333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01936111111111111  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.01988888888888889  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03466666666666667  0.02041666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

-0.03083333333333334  0.0125  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03083333333333334  0.01305555555555556  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03083333333333334  0.01361111111111111  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03083333333333334  0.01416666666666667  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03083333333333334  0.01472222222222222  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03083333333333334  0.01527777777777778  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03083333333333334  0.01583333333333333  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03083333333333334  0.01638888888888889  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03083333333333334  0.01694444444444445  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03083333333333334  0.0175  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
-0.03083333333333334  0.01805555555555556  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
