x y c
0.406  0.02  1  1  1  1  1  1  1  1  1
0.406  0.02125  1  1  1  1  1  1  1  1  1
0.406  0.0225  1  1  1  1  1  1  1  1  1
0.406  0.02375  1  1  1  1  1  1  1  1  1
0.406  0.025  1  1  1  1  1  1  1  1  1
0.406  0.02625  1  1  1  1  1  1  1  1  1
0.406  0.0275  1  1  1  1  1  1  1  1  1
0.406  0.02875  1  1  1  1  1  1  1  1  1
0.406  0.03  1  1  1  1  1  1  1  1  1

0.4072500000000001  0.02  1  1  1  1  1  1  1  1  1
0.4072500000000001  0.02125  1  1  1  1  1  1  1  1  1
0.4072500000000001  0.0225  1  1  1  1  1  1  1  1  1
0.4072500000000001  0.02375  1  1  1  1  1  1  1  1  1
0.4072500000000001  0.025  1  1  1  1  1  1  1  1  1
0.4072500000000001  0.02625  1  1  1  1  1  1  1  1  1
0.4072500000000001  0.0275  1  1  1  1  1  1  1  1  1
0.4072500000000001  0.02875  1  1  1  1  1  1  1  1  1
0.4072500000000001  0.03  1  1  1  1  1  1  1  1  1

0.4085  0.02  1  1  1  1  1  1  1  1  1
0.4085  0.02125  1  1  1  1  1  1  1  1  1
0.4085  0.0225  1  1  1  1  1  1  1  1  1
0.4085  0.02375  1  1  1  1  1  1  1  1  1
0.4085  0.025  1  1  1  1  1  1  1  1  1
0.4085  0.02625  1  1  1  1  1  1  1  1  1
0.4085  0.0275  1  1  1  1  1  1  1  1  1
0.4085  0.02875  1  1  1  1  1  1  1  1  1
0.4085  0.03  1  1  1  1  1  1  1  1  1

0.40975  0.02  1  1  1  1  1  1  1  1  1
0.40975  0.02125  1  1  1  1  1  1  1  1  1
0.40975  0.0225  1  1  1  1  1  1  1  1  1
0.40975  0.02375  1  1  1  1  1  1  1  1  1
0.40975  0.025  1  1  1  1  1  1  1  1  1
0.40975  0.02625  1  1  1  1  1  1  1  1  1
0.40975  0.0275  1  1  1  1  1  1  1  1  1
0.40975  0.02875  1  1  1  1  1  1  1  1  1
0.40975  0.03  1  1  1  1  1  1  1  1  1

0.411  0.02  1  1  1  1  1  1  1  1  1
0.411  0.02125  1  1  1  1  1  1  1  1  1
0.411  0.0225  1  1  1  1  1  1  1  1  1
0.4109999999999999  0.02375  1  1  1  1  1  1  1  1  1
0.411  0.025  1  1  1  1  1  1  1  1  1
0.4109999999999999  0.02625  1  1  1  1  1  1  1  1  1
0.411  0.0275  1  1  1  1  1  1  1  1  1
0.411  0.02875  1  1  1  1  1  1  1  1  1
0.411  0.03  1  1  1  1  1  1  1  1  1

0.41225  0.02  1  1  1  1  1  1  1  1  1
0.41225  0.02125  1  1  1  1  1  1  1  1  1
0.41225  0.0225  1  1  1  1  1  1  1  1  1
0.41225  0.02375  1  1  1  1  1  1  1  1  1
0.41225  0.025  1  1  1  1  1  1  1  1  1
0.41225  0.02625  1  1  1  1  1  1  1  1  1
0.41225  0.0275  1  1  1  1  1  1  1  1  1
0.41225  0.02875  1  1  1  1  1  1  1  1  1
0.41225  0.03  1  1  1  1  1  1  1  1  1

0.4135  0.02  1  1  1  1  1  1  1  1  1
0.4135  0.02125  1  1  1  1  1  1  1  1  1
0.4135  0.0225  1  1  1  1  1  1  1  1  1
0.4135  0.02375  1  1  1  1  1  1  1  1  1
0.4135  0.025  1  1  1  1  1  1  1  1  1
0.4135  0.02625  1  1  1  1  1  1  1  1  1
0.4135  0.0275  1  1  1  1  1  1  1  1  1
0.4135  0.02875  1  1  1  1  1  1  1  1  1
0.4135  0.03  1  1  1  1  1  1  1  1  1

0.41475  0.02  1  1  1  1  1  1  1  1  1
0.41475  0.02125  1  1  1  1  1  1  1  1  1
0.41475  0.0225  1  1  1  1  1  1  1  1  1
0.41475  0.02375  1  1  1  1  1  1  1  1  1
0.41475  0.025  1  1  1  1  1  1  1  1  1
0.41475  0.02625  1  1  1  1  1  1  1  1  1
0.41475  0.0275  1  1  1  1  1  1  1  1  1
0.41475  0.02875  1  1  1  1  1  1  1  1  1
0.41475  0.03  1  1  1  1  1  1  1  1  1

0.416  0.02  1  1  1  1  1  1  1  1  1
0.416  0.02125  1  1  1  1  1  1  1  1  1
0.416  0.0225  1  1  1  1  1  1  1  1  1
0.416  0.02375  1  1  1  1  1  1  1  1  1
0.416  0.025  1  1  1  1  1  1  1  1  1
0.416  0.02625  1  1  1  1  1  1  1  1  1
0.416  0.0275  1  1  1  1  1  1  1  1  1
0.416  0.02875  1  1  1  1  1  1  1  1  1
0.416  0.03  1  1  1  1  1  1  1  1  1

