x y
0.3083  0.03055701510440648
0.3097  0.05159437614990518
0.31111  0.06570641034983052
0.3125  0.07458769278152887
0.3139  0.07984671888363819
0.31531  0.08259247086287566
0.31671  0.0837517185520503
0.31812  0.08407844418802363
0.31952  0.0839967627790303
0.32092  0.08366375395774978
0.32232  0.08319251505971131
0.32371  0.08265844430860105
0.3251  0.08212437355749079
0.32652  0.08164999306679872
0.32792  0.08127614354102154
0.32933  0.08101853294342717
0.33071  0.08087401968136204
0.3321  0.08082061260625101
0.33352  0.0808520285327869
0.33491  0.08095255949770179
0.33632  0.08111906390834205
0.33773  0.08134211698674691
0.33912  0.08160915236230205
0.3405  0.08191702844235386
0.34191  0.08225946204159514
0.34333  0.0826395947526795
0.34474  0.08302915224172465
0.34613  0.08342499291607695
0.34754  0.08383339996104364
0.34892  0.08424180700601029
0.35032  0.08465335564363057
0.35173  0.08507118746655801
0.35312  0.08547645291887108
0.35452  0.08588485996383777
0.35594  0.08629012541615085
0.35733  0.08667968290519598
0.35873  0.08705667402362675
0.36014  0.08742109877144318
0.36152  0.08775724918537728
0.3629  0.08807769163604344
0.3643  0.08838556771609524
0.36572  0.08868087742553268
0.36714  0.0889510543937414
0.36852  0.08917724906479987
0.36991  0.08936260303136168
0.37132  0.08950397470077322
0.37273  0.0896013640730345
0.37415  0.0896610543334527
0.37553  0.08969561185264219
0.37691  0.08972702777917808
0.37831  0.08976472689102116
0.37971  0.08985583307797526
0.38112  0.09010716049026245
0.38253  0.09069149672383015
0.3839  0.09177848778197222
0.38533  0.09359746992840071
0.38671  0.09605419538350793
0.3881  0.09913923936933311
0.38955  0.1026829558825824
0.39094  0.1057617166831004
0.39234  0.1077974687226266
0.39375  0.108353530622312
0.39516  0.1074707430866532
0.39651  0.1056486193475712
0.39792  0.1033112744133003
0.39933  0.1010461861100621
0.40075  0.09917379688852258
0.40211  0.09784176160340052
0.40352  0.09689614221466998
0.40494  0.09630238120314152
0.4063  0.09597251397451459
0.40772  0.09579972637856715
0.40914  0.09574317771080254
0.41056  0.09576516885937766
0.41192  0.09583114230510305
0.41334  0.0959379564553251
0.4147  0.09606047856881511
0.41612  0.09620499183088024
0.41754  0.09635578827825254
0.4189  0.09650972631827845
0.42032  0.09667623072891871
0.42174  0.09684273513955896
0.42311  0.09700609795754563
0.42453  0.09717888555349306
0.42595  0.09734853155678692
0.42731  0.09751189437477359
0.42873  0.09768468197072103
0.43015  0.09785746956666846
0.43152  0.09802083238465513
0.43294  0.09819047838794898
0.4343  0.09835384120593565
0.43572  0.0985234872092295
0.43714  0.09869313321252335
0.43851  0.09885335443785644
0.43993  0.09901985884849668
0.44135  0.09918636325913696
0.44271  0.09934344289181643
0.44413  0.09950366411714952
0.447  0.09982724816046926
