x y c
0.1  0.067166666666667  1  1  1  1  1  1  1  1
0.08571428571428573  0.07357142857142887  1  1  1  1  1  1  1  1
0.07142857142857144  0.07997619047619071  1  1  1  1  1  1  1  1
0.05714285714285714  0.08638095238095257  1  1  1  1  1  1  1  1
0.04285714285714286  0.09278571428571443  1  1  1  1  1  1  1  1
0.02857142857142858  0.09919047619047627  1  1  1  1  1  1  1  1
0.01428571428571429  0.1055952380952381  1  1  1  1  1  1  1  1
0  0.112  1  1  1  1  1  1  1  1

0.1018571428571429  0.06685714285714314  1  1  1  1  1  1  1  1
0.0896122448979592  0.07330612244897984  1  1  1  1  1  1  1  1
0.07736734693877552  0.07975510204081654  1  1  1  1  1  1  1  1
0.06512244897959184  0.08620408163265322  1  1  1  1  1  1  1  1
0.05287755102040817  0.09265306122448992  1  1  1  1  1  1  1  1
0.0406326530612245  0.09910204081632662  1  1  1  1  1  1  1  1
0.02838775510204082  0.1055510204081633  1  1  1  1  1  1  1  1
0.01614285714285714  0.112  1  1  1  1  1  1  1  1

0.1037142857142857  0.06654761904761929  1  1  1  1  1  1  1  1
0.09351020408163267  0.07304081632653081  1  1  1  1  1  1  1  1
0.0833061224489796  0.07953401360544235  1  1  1  1  1  1  1  1
0.07310204081632654  0.08602721088435387  1  1  1  1  1  1  1  1
0.06289795918367348  0.09252040816326541  1  1  1  1  1  1  1  1
0.05269387755102042  0.09901360544217694  1  1  1  1  1  1  1  1
0.04248979591836735  0.1055068027210885  1  1  1  1  1  1  1  1
0.03228571428571429  0.112  1  1  1  1  1  1  1  1

0.1055714285714286  0.06623809523809543  1  1  1  1  1  1  1  1
0.09740816326530613  0.07277551020408179  1  1  1  1  1  1  1  1
0.08924489795918367  0.07931292517006816  1  1  1  1  1  1  1  1
0.08108163265306122  0.08585034013605453  1  1  1  1  1  1  1  1
0.07291836734693877  0.09238775510204091  1  1  1  1  1  1  1  1
0.06475510204081633  0.09892517006802726  1  1  1  1  1  1  1  1
0.05659183673469387  0.1054625850340136  1  1  1  1  1  1  1  1
0.04842857142857142  0.112  1  1  1  1  1  1  1  1

0.1074285714285714  0.06592857142857157  1  1  1  1  1  1  1  1
0.1013061224489796  0.07251020408163278  1  1  1  1  1  1  1  1
0.09518367346938776  0.07909183673469398  1  1  1  1  1  1  1  1
0.08906122448979592  0.08567346938775519  1  1  1  1  1  1  1  1
0.08293877551020408  0.09225510204081638  1  1  1  1  1  1  1  1
0.07681632653061224  0.0988367346938776  1  1  1  1  1  1  1  1
0.07069387755102041  0.1054183673469388  1  1  1  1  1  1  1  1
0.06457142857142857  0.112  1  1  1  1  1  1  1  1

0.1092857142857143  0.06561904761904772  1  1  1  1  1  1  1  1
0.1052040816326531  0.07224489795918376  1  1  1  1  1  1  1  1
0.1011224489795918  0.0788707482993198  1  1  1  1  1  1  1  1
0.09704081632653061  0.08549659863945583  1  1  1  1  1  1  1  1
0.09295918367346939  0.09212244897959188  1  1  1  1  1  1  1  1
0.08887755102040817  0.09874829931972791  1  1  1  1  1  1  1  1
0.08479591836734694  0.105374149659864  1  1  1  1  1  1  1  1
0.08071428571428571  0.112  1  1  1  1  1  1  1  1

0.1111428571428571  0.06530952380952386  1  1  1  1  1  1  1  1
0.1091020408163265  0.07197959183673475  1  1  1  1  1  1  1  1
0.1070612244897959  0.07864965986394562  1  1  1  1  1  1  1  1
0.1050204081632653  0.08531972789115649  1  1  1  1  1  1  1  1
0.1029795918367347  0.09198979591836737  1  1  1  1  1  1  1  1
0.1009387755102041  0.09865986394557826  1  1  1  1  1  1  1  1
0.09889795918367346  0.1053299319727891  1  1  1  1  1  1  1  1
0.09685714285714285  0.112  1  1  1  1  1  1  1  1

0.113  0.065  1  1  1  1  1  1  1  1
0.113  0.07171428571428573  1  1  1  1  1  1  1  1
0.113  0.07842857142857143  1  1  1  1  1  1  1  1
0.113  0.08514285714285715  1  1  1  1  1  1  1  1
0.113  0.09185714285714286  1  1  1  1  1  1  1  1
0.113  0.09857142857142856  1  1  1  1  1  1  1  1
0.113  0.1052857142857143  1  1  1  1  1  1  1  1
0.113  0.112  1  1  1  1  1  1  1  1

