x y z c
0.185  0.03  3.134070636368133e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02789364903187291  0.01104284128685618  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02121320343559643  0.02121320343559643  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.0110428412868562  0.02789364903187291  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  1.448851219910019e-17  0.03000000000000001  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01104284128685617  0.02789364903187292  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02121320343559641  0.02121320343559645  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.0278936490318729  0.01104284128685621  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.03  2.765346528993423e-17  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02789364903187291  -0.01104284128685616  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02121320343559643  -0.02121320343559641  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.0110428412868562  -0.02789364903187289  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -1.816245259654225e-17  -0.02999999999999999  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01104284128685617  -0.0278936490318729  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02121320343559641  -0.02121320343559643  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.0278936490318729  -0.01104284128685619  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.03  -8.671439903150259e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

0.185  0.0303125  3.048717383704124e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02818420787595492  0.01115787088359427  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02143417430471723  0.02143417430471722  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01115787088359428  0.02818420787595492  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  1.463943420117415e-17  0.03031250000000001  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01115787088359425  0.02818420787595493  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02143417430471721  0.02143417430471724  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02818420787595491  0.01115787088359429  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.0303125  2.782352239824487e-17  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02818420787595492  -0.01115787088359424  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02143417430471723  -0.0214341743047172  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01115787088359428  -0.02818420787595491  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -1.835164481108956e-17  -0.03031249999999999  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01115787088359425  -0.02818420787595491  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02143417430471721  -0.02143417430471722  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02818420787595491  -0.01115787088359427  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.0303125  -8.879767223934252e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

0.185  0.030625  2.963364131040115e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02847476672003693  0.01127290048033235  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02165514517383803  0.02165514517383802  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01127290048033237  0.02847476672003693  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  1.479035620324811e-17  0.03062500000000001  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01127290048033234  0.02847476672003695  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02165514517383801  0.02165514517383804  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02847476672003692  0.01127290048033238  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.030625  2.799357950655551e-17  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02847476672003693  -0.01127290048033233  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02165514517383803  -0.021655145173838  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01127290048033237  -0.02847476672003691  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -1.854083702563688e-17  -0.03062499999999999  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01127290048033234  -0.02847476672003692  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02165514517383801  -0.02165514517383802  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02847476672003692  -0.01127290048033236  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.030625  -9.088094544718245e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

0.185  0.0309375  2.878010878376106e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02876532556411894  0.01138793007707044  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02187611604295882  0.02187611604295881  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01138793007707045  0.02876532556411894  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  1.494127820532207e-17  0.03093750000000001  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01138793007707042  0.02876532556411895  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.0218761160429588  0.02187611604295883  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02876532556411893  0.01138793007707046  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.0309375  2.816363661486615e-17  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02876532556411894  -0.01138793007707041  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02187611604295882  -0.02187611604295879  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01138793007707045  -0.02876532556411892  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -1.873002924018419e-17  -0.03093749999999999  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01138793007707042  -0.02876532556411893  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.0218761160429588  -0.02187611604295881  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02876532556411893  -0.01138793007707044  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.0309375  -9.296421865502236e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

0.185  0.03125  2.792657625712096e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02905588440820095  0.01150295967380852  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02209708691207962  0.02209708691207962  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01150295967380854  0.02905588440820095  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  1.509220020739603e-17  0.03125000000000001  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01150295967380851  0.02905588440820097  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.0220970869120796  0.02209708691207963  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02905588440820094  0.01150295967380855  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.03125  2.833369372317678e-17  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02905588440820095  -0.0115029596738085  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02209708691207962  -0.02209708691207959  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01150295967380854  -0.02905588440820093  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -1.891922145473151e-17  -0.03124999999999999  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01150295967380851  -0.02905588440820094  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.0220970869120796  -0.02209708691207961  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02905588440820094  -0.01150295967380853  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.03125  -9.504749186286231e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

0.185  0.0315625  2.707304373048087e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02934644325228296  0.01161798927054661  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02231805778120042  0.02231805778120041  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01161798927054662  0.02934644325228296  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  1.524312220946999e-17  0.03156250000000001  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01161798927054659  0.02934644325228297  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.0223180577812004  0.02231805778120043  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02934644325228295  0.01161798927054663  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.0315625  2.850375083148743e-17  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02934644325228296  -0.01161798927054659  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.02231805778120042  -0.02231805778120038  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -0.01161798927054662  -0.02934644325228294  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  -1.910841366927882e-17  -0.03156249999999999  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.01161798927054659  -0.02934644325228294  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02231805778120039  -0.02231805778120041  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.02934644325228295  -0.01161798927054661  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.185  0.0315625  -9.713076507070222e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

0.185  0.031875  2.621951120384078e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
