x y z c
0.103  0.055  3.497211817619971e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  0.05113835655843366  0.02024520902590301  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  0.03889087296526012  0.03889087296526011  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  0.02024520902590301  0.05113835655843366  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  1.434981909414029e-17  0.05500000000000001  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  -0.02024520902590299  0.05113835655843367  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  -0.03889087296526011  0.03889087296526014  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  -0.05113835655843366  0.02024520902590302  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  -0.055  2.402452880740438e-17  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  -0.05113835655843366  -0.02024520902590298  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  -0.03889087296526012  -0.0388908729652601  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  -0.02024520902590301  -0.05113835655843365  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  -2.108537648945073e-17  -0.05499999999999999  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  0.02024520902590298  -0.05113835655843366  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  0.03889087296526011  -0.03889087296526012  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  0.05113835655843366  -0.02024520902590301  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.103  0.055  -1.814622417149709e-17  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1

0.1030404509138711  0.0558985443789771  3.453785860059591e-18  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138712  0.05197381260999198  0.02057595845811103  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138712  0.03952623978883189  0.03952623978883188  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138712  0.02057595845811104  0.05197381260999198  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138711  1.45842545357108e-17  0.05589854437897711  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138712  -0.02057595845811101  0.05197381260999199  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138712  -0.03952623978883187  0.03952623978883189  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138712  -0.05197381260999197  0.02057595845811105  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138711  -0.0558985443789771  2.431646112796494e-17  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138712  -0.05197381260999198  -0.02057595845811101  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138712  -0.03952623978883189  -0.03952623978883186  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138712  -0.02057595845811104  -0.05197381260999196  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
0.1030404509138711  -2.142985188078185e-17  -0.05589854437897708  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
