x y c
0.1947  0.02  1  1  1  1  1
0.239275  0.02  1  1  1  1  1
0.28385  0.02  1  1  1  1  1
0.328425  0.02  1  1  1  1  1
0.373  0.02  1  1  1  1  1

0.196475  0.02445  1  1  1  1  1
0.24060625  0.02445  1  1  1  1  1
0.2847375  0.02445  1  1  1  1  1
0.32886875  0.02445  1  1  1  1  1
0.373  0.02445  1  1  1  1  1

0.19825  0.0289  1  1  1  1  1
0.2419375  0.0289  1  1  1  1  1
0.285625  0.0289  1  1  1  1  1
0.3293125  0.0289  1  1  1  1  1
0.373  0.0289  1  1  1  1  1

0.200025  0.03335  1  1  1  1  1
0.24326875  0.03335  1  1  1  1  1
0.2865125  0.03335  1  1  1  1  1
0.32975625  0.03335  1  1  1  1  1
0.373  0.03335  1  1  1  1  1

0.2018  0.0378  1  1  1  1  1
0.2446  0.0378  1  1  1  1  1
0.2874  0.0378  1  1  1  1  1
0.3302  0.0378  1  1  1  1  1
0.373  0.0378  1  1  1  1  1

