x y c
0  0.01  1  1  1  1  1
0.0015  0.01  1  1  1  1  1
0.003  0.01  1  1  1  1  1
0.004500000000000001  0.01  1  1  1  1  1
0.006  0.01  1  1  1  1  1

0  0.0115  1  1  1  1  1
0.0015  0.0115  1  1  1  1  1
0.003  0.0115  1  1  1  1  1
0.004500000000000001  0.0115  1  1  1  1  1
0.006  0.0115  1  1  1  1  1

0  0.013  1  1  1  1  1
0.0015  0.013  1  1  1  1  1
0.003  0.013  1  1  1  1  1
0.004500000000000001  0.013  1  1  1  1  1
0.006  0.013  1  1  1  1  1

0  0.0145  1  1  1  1  1
0.0015  0.0145  1  1  1  1  1
0.003  0.0145  1  1  1  1  1
0.004500000000000001  0.0145  1  1  1  1  1
0.006  0.0145  1  1  1  1  1

0  0.016  1  1  1  1  1
0.0015  0.016  1  1  1  1  1
0.003  0.016  1  1  1  1  1
0.004500000000000001  0.016  1  1  1  1  1
0.006  0.016  1  1  1  1  1

