x y c
0.125  0.02  1  1  1  1  1
0.14  0.02  1  1  1  1  1
0.155  0.02  1  1  1  1  1
0.17  0.02  1  1  1  1  1
0.185  0.02  1  1  1  1  1

0.125  0.02025  1  1  1  1  1
0.14  0.0208125  1  1  1  1  1
0.155  0.021375  1  1  1  1  1
0.17  0.0219375  1  1  1  1  1
0.185  0.0225  1  1  1  1  1

0.125  0.0205  1  1  1  1  1
0.14  0.021625  1  1  1  1  1
0.155  0.02275  1  1  1  1  1
0.17  0.023875  1  1  1  1  1
0.185  0.025  1  1  1  1  1

0.125  0.02075  1  1  1  1  1
0.14  0.0224375  1  1  1  1  1
0.155  0.024125  1  1  1  1  1
0.17  0.0258125  1  1  1  1  1
0.185  0.0275  1  1  1  1  1

0.125  0.021  1  1  1  1  1
0.14  0.02325  1  1  1  1  1
0.155  0.0255  1  1  1  1  1
0.17  0.02775  1  1  1  1  1
0.185  0.03  1  1  1  1  1

