x y c
0.416  0  1  1  1  1  1
0.416  0.005  1  1  1  1  1
0.416  0.01  1  1  1  1  1
0.416  0.015  1  1  1  1  1
0.416  0.02  1  1  1  1  1

0.42375  0  1  1  1  1  1
0.42375  0.005  1  1  1  1  1
0.42375  0.01  1  1  1  1  1
0.42375  0.015  1  1  1  1  1
0.42375  0.02  1  1  1  1  1

0.4315  0  1  1  1  1  1
0.4315  0.005  1  1  1  1  1
0.4315  0.01  1  1  1  1  1
0.4315  0.015  1  1  1  1  1
0.4315  0.02  1  1  1  1  1

0.43925  0  1  1  1  1  1
0.43925  0.005  1  1  1  1  1
0.43925  0.01  1  1  1  1  1
0.43925  0.015  1  1  1  1  1
0.43925  0.02  1  1  1  1  1

0.447  0  1  1  1  1  1
0.447  0.005  1  1  1  1  1
0.447  0.01  1  1  1  1  1
0.447  0.015  1  1  1  1  1
0.447  0.02  1  1  1  1  1

