x y c
0.416  0.03  1  1  1  1  1
0.416  0.0545  1  1  1  1  1
0.416  0.079  1  1  1  1  1
0.416  0.1035  1  1  1  1  1
0.416  0.128  1  1  1  1  1

0.42375  0.03  1  1  1  1  1
0.42375  0.0545  1  1  1  1  1
0.42375  0.079  1  1  1  1  1
0.42375  0.1035  1  1  1  1  1
0.42375  0.128  1  1  1  1  1

0.4315  0.03  1  1  1  1  1
0.4315  0.0545  1  1  1  1  1
0.4315  0.079  1  1  1  1  1
0.4315  0.1035  1  1  1  1  1
0.4315  0.128  1  1  1  1  1

0.43925  0.03  1  1  1  1  1
0.43925  0.0545  1  1  1  1  1
0.43925  0.079  1  1  1  1  1
0.43925  0.1035  1  1  1  1  1
0.43925  0.128  1  1  1  1  1

0.447  0.03  1  1  1  1  1
0.447  0.0545  1  1  1  1  1
0.447  0.079  1  1  1  1  1
0.447  0.1035  1  1  1  1  1
0.447  0.128  1  1  1  1  1

