x y c
0.397  0  1  1  1  1  1
0.397  0.00275  1  1  1  1  1
0.397  0.0055  1  1  1  1  1
0.397  0.00825  1  1  1  1  1
0.397  0.011  1  1  1  1  1

0.39925  0  1  1  1  1  1
0.39925  0.0033125  1  1  1  1  1
0.39925  0.006625000000000001  1  1  1  1  1
0.39925  0.009937500000000002  1  1  1  1  1
0.39925  0.01325  1  1  1  1  1

0.4015  0  1  1  1  1  1
0.4015  0.003875  1  1  1  1  1
0.4015  0.00775  1  1  1  1  1
0.4015  0.011625  1  1  1  1  1
0.4015  0.0155  1  1  1  1  1

0.40375  0  1  1  1  1  1
0.40375  0.0044375  1  1  1  1  1
0.40375  0.008874999999999999  1  1  1  1  1
0.40375  0.0133125  1  1  1  1  1
0.40375  0.01775  1  1  1  1  1

0.406  0  1  1  1  1  1
0.406  0.005  1  1  1  1  1
0.406  0.01  1  1  1  1  1
0.406  0.015  1  1  1  1  1
0.406  0.02  1  1  1  1  1

