x y c
0.236  0.027  1  1  1  1  1
0.232625  0.029  1  1  1  1  1
0.22925  0.031  1  1  1  1  1
0.225875  0.033  1  1  1  1  1
0.2225  0.035  1  1  1  1  1

0.24025  0.027  1  1  1  1  1
0.2376875  0.029  1  1  1  1  1
0.235125  0.031  1  1  1  1  1
0.2325625  0.033  1  1  1  1  1
0.23  0.035  1  1  1  1  1

0.2445  0.027  1  1  1  1  1
0.24275  0.029  1  1  1  1  1
0.241  0.031  1  1  1  1  1
0.23925  0.033  1  1  1  1  1
0.2375  0.035  1  1  1  1  1

0.24875  0.027  1  1  1  1  1
0.2478125  0.029  1  1  1  1  1
0.246875  0.031  1  1  1  1  1
0.2459375  0.033  1  1  1  1  1
0.245  0.035  1  1  1  1  1

0.253  0.027  1  1  1  1  1
0.252875  0.029  1  1  1  1  1
0.25275  0.031  1  1  1  1  1
0.252625  0.033  1  1  1  1  1
0.2525  0.035  1  1  1  1  1

