x y c
0.406  0.03  1  1  1  1  1
0.406  0.0545  1  1  1  1  1
0.406  0.079  1  1  1  1  1
0.406  0.1035  1  1  1  1  1
0.406  0.128  1  1  1  1  1

0.4085  0.03  1  1  1  1  1
0.4085  0.0545  1  1  1  1  1
0.4085  0.079  1  1  1  1  1
0.4085  0.1035  1  1  1  1  1
0.4085  0.128  1  1  1  1  1

0.411  0.03  1  1  1  1  1
0.411  0.0545  1  1  1  1  1
0.411  0.079  1  1  1  1  1
0.411  0.1035  1  1  1  1  1
0.411  0.128  1  1  1  1  1

0.4135  0.03  1  1  1  1  1
0.4135  0.0545  1  1  1  1  1
0.4135  0.079  1  1  1  1  1
0.4135  0.1035  1  1  1  1  1
0.4135  0.128  1  1  1  1  1

0.416  0.03  1  1  1  1  1
0.416  0.0545  1  1  1  1  1
0.416  0.079  1  1  1  1  1
0.416  0.1035  1  1  1  1  1
0.416  0.128  1  1  1  1  1

