x y c
0.3115  0.02  1  1  1  1  1
0.313325  0.02445  1  1  1  1  1
0.31515  0.0289  1  1  1  1  1
0.316975  0.03335  1  1  1  1  1
0.3188  0.0378  1  1  1  1  1

0.331875  0.02125  1  1  1  1  1
0.3316369222475742  0.02499699889718135  1  1  1  1  1
0.3327179754750365  0.02881927158162464  1  1  1  1  1
0.3350943591047565  0.03250310716704922  1  1  1  1  1
0.3386  0.03585  1  1  1  1  1

0.35225  0.0225  1  1  1  1  1
0.3510129257515259  0.02557578316707676  1  1  1  1  1
0.3516739716326799  0.02873216492606774  1  1  1  1  1
0.3542666098797743  0.03160700252675676  1  1  1  1  1
0.3584  0.0339  1  1  1  1  1

0.372625  0.02375  1  1  1  1  1
0.3715485343975939  0.02618920622176645  1  1  1  1  1
0.3721892524349043  0.02863789304061097  1  1  1  1  1
0.374586271707857  0.03065726827452986  1  1  1  1  1
0.3782  0.03195  1  1  1  1  1

0.393  0.025  1  1  1  1  1
0.3933510584946878  0.02684047354780919  1  1  1  1  1
0.3944644660940673  0.0285355339059325  1  1  1  1  1
0.3961595264521907  0.02964894150531198  1  1  1  1  1
0.398  0.03  1  1  1  1  1

