            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.321014                0           -0.005     -3.94812e+06          25945.4          -158618
         0.321154                0           -0.005      -3.9538e+06          26636.5          -154420
         0.321294                0           -0.005     -3.95949e+06          27327.7          -150222
         0.321434                0           -0.005     -3.96517e+06          28018.8          -146024
         0.321575                0           -0.005     -3.97085e+06          28709.9          -141826
         0.321715                0           -0.005     -3.97653e+06          29401.1          -137627
         0.321855                0           -0.005     -3.98221e+06          30092.2          -133429
         0.321995                0           -0.005     -3.98789e+06          30783.3          -129231
         0.322135                0           -0.005     -3.99357e+06          31474.4          -125033
         0.322275                0           -0.005     -3.99925e+06          32165.6          -120834
         0.322415                0           -0.005     -4.00494e+06          32856.7          -116636
         0.322556                0           -0.005     -4.01151e+06          30864.8          -113243
         0.322696                0           -0.005     -4.01817e+06          28616.8          -109926
         0.322836                0           -0.005     -4.02483e+06          26369.3          -106610
         0.322976                0           -0.005     -4.03149e+06          24121.8          -103294
         0.323116                0           -0.005     -4.03816e+06          21873.8         -99977.1
         0.323256                0           -0.005     -4.04482e+06          19626.3         -96660.9
         0.323396                0           -0.005     -4.05148e+06          17378.8         -93344.7
         0.323537                0           -0.005     -4.05814e+06          15130.8         -90027.8
         0.323677                0           -0.005      -4.0648e+06          12883.3         -86711.6
         0.323817                0           -0.005     -4.07146e+06          10635.8         -83395.4
         0.323957                0           -0.005     -4.07812e+06          8387.82         -80078.5
         0.324097                0           -0.005     -4.08478e+06          6140.31         -76762.4
         0.324237                0           -0.005     -4.09144e+06           3892.8         -73446.2
         0.324377                0           -0.005     -4.09811e+06          1644.82         -70129.3
         0.324518                0           -0.005     -4.10477e+06         -602.689         -66813.1
         0.324658                0           -0.005     -4.11143e+06          -2850.2         -63496.9
         0.324798                0           -0.005     -4.11809e+06         -5098.18           -60180
         0.324938                0           -0.005     -4.12475e+06         -7345.69         -56863.8
         0.325078                0           -0.005     -4.12847e+06         -8833.83         -52828.8
         0.325218                0           -0.005     -4.12761e+06         -9135.75         -47669.6
         0.325358                0           -0.005     -4.12675e+06         -9437.62         -42511.5
         0.325498                0           -0.005     -4.12589e+06         -9745.47         -37370.6
         0.325639                0           -0.005     -4.12573e+06           -11411         -36122.9
         0.325779                0           -0.005     -4.12556e+06         -13076.2         -34875.5
         0.325919                0           -0.005      -4.1254e+06         -14741.4         -33628.1
         0.326059                0           -0.005     -4.12524e+06           -16407         -32380.4
         0.326199                0           -0.005     -4.12507e+06         -18072.2           -31133
         0.326339                0           -0.005     -4.12491e+06         -19737.4         -29885.6
         0.326479                0           -0.005     -4.12475e+06         -21402.6         -28638.2
          0.32662                0           -0.005     -4.12459e+06         -23068.2         -27390.5
