            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.330684            0.002                0     -4.07015e+06           -43775         -23188.1
         0.330824            0.002                0     -4.06818e+06         -42419.2         -23135.4
         0.330964            0.002                0     -4.06621e+06         -41063.6         -23082.8
         0.331104            0.002                0     -4.06424e+06         -39708.1         -23030.1
         0.331244            0.002                0     -4.06227e+06         -38352.6         -22977.5
         0.331384            0.002                0      -4.0603e+06         -36996.8         -22924.8
         0.331525            0.002                0     -4.05833e+06         -35641.3         -22872.2
         0.331665            0.002                0     -4.05636e+06         -34285.7         -22819.5
         0.331805            0.002                0     -4.05439e+06         -32929.9         -22766.9
         0.331945            0.002                0     -4.05242e+06         -31574.4         -22714.2
         0.332085            0.002                0     -4.05045e+06         -30218.9         -22661.6
         0.332225            0.002                0     -4.04848e+06         -28863.1         -22608.9
         0.332365            0.002                0     -4.04651e+06         -27507.6         -22556.3
         0.332506            0.002                0     -4.04454e+06           -26152         -22503.6
         0.332646            0.002                0     -4.04257e+06         -24796.2           -22451
         0.332786            0.002                0      -4.0406e+06         -23440.7         -22398.3
         0.332926            0.002                0     -4.03863e+06         -22085.2         -22345.7
         0.333066            0.002                0     -4.03666e+06         -20729.4           -22293
         0.333206            0.002                0     -4.03469e+06         -19373.8         -22240.4
         0.333346            0.002                0     -4.03272e+06         -18018.3         -22187.7
         0.333486            0.002                0     -4.03075e+06         -16662.5         -22135.1
         0.333627            0.002                0     -4.02878e+06           -15307         -22082.4
         0.333767            0.002                0     -4.02681e+06         -13951.4         -22029.8
         0.333907            0.002                0     -4.02484e+06         -12595.6         -21977.1
         0.334047            0.002                0     -4.02287e+06         -11240.1         -21924.5
         0.334187            0.002                0      -4.0209e+06          -9884.6         -21871.9
         0.334327            0.002                0     -4.01926e+06         -8552.06         -21485.5
         0.334467            0.002                0     -4.01816e+06         -7256.69         -20570.3
         0.334608            0.002                0     -4.01705e+06         -5961.32         -19655.1
         0.334748            0.002                0     -4.01595e+06         -4665.68         -18739.7
         0.334888            0.002                0     -4.01485e+06         -3370.33         -17824.6
         0.335028            0.002                0     -4.01374e+06         -2074.95         -16909.4
         0.335168            0.002                0     -4.01264e+06         -779.305           -15994
         0.335308            0.002                0     -4.01153e+06          516.074         -15078.8
         0.335448            0.002                0     -4.01043e+06          1811.42         -14163.7
         0.335589            0.002                0     -4.00819e+06          2536.58         -13216.8
         0.335729            0.002                0     -4.00339e+06          1979.32         -12198.6
         0.335869            0.002                0      -3.9986e+06          1422.16         -11180.7
         0.336009            0.002                0      -3.9938e+06          865.012         -10162.7
         0.336149            0.002                0       -3.989e+06          307.766         -9144.46
         0.336289            0.002                0      -3.9843e+06         -313.422         -8261.29
         0.336429            0.002                0     -3.98009e+06         -1278.84         -8102.94
          0.33657            0.002                0     -3.97588e+06         -2244.46         -7944.55
          0.33671            0.002                0     -3.97167e+06          -3209.9          -7786.2
          0.33685            0.002                0     -3.96746e+06         -4175.29         -7627.84
          0.33699            0.002                0     -3.96326e+06         -5140.93         -7469.46
          0.33713            0.002                0     -3.95905e+06         -6106.34          -7311.1
          0.33727            0.002                0     -3.95484e+06         -7071.76         -7152.75
          0.33741            0.002                0     -3.95063e+06         -8037.37         -6994.36
         0.337551            0.002                0     -3.94643e+06         -9002.81            -6836
         0.337691            0.002                0     -3.94222e+06         -9968.23         -6677.65
         0.337831            0.002                0     -3.93801e+06         -10933.8         -6519.27
         0.337971            0.002                0      -3.9338e+06         -11899.3         -6360.91
         0.338111            0.002                0     -3.92959e+06         -12864.7         -6202.55
         0.338251            0.002                0     -3.92539e+06         -13830.3         -6044.17
         0.338391            0.002                0     -3.92118e+06         -14795.7         -5885.81
         0.338532            0.002                0     -3.91697e+06         -15761.1         -5727.47
         0.338672            0.002                0     -3.91276e+06         -16726.8         -5569.07
         0.338812            0.002                0     -3.90855e+06         -17692.2         -5410.72
         0.338952            0.002                0     -3.90435e+06         -18657.6         -5252.37
         0.339092            0.002                0     -3.90014e+06         -19623.2         -5093.97
         0.339232            0.002                0     -3.89593e+06         -20588.6         -4935.63
         0.339372            0.002                0     -3.89172e+06         -21554.1         -4777.27
