            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.317931                0            0.005     -3.71397e+06         -74412.1           221025
         0.318071                0            0.005     -3.72281e+06         -72351.6           217794
         0.318211                0            0.005     -3.73152e+06         -70075.9           214503
         0.318351                0            0.005     -3.74023e+06         -67799.8           211213
         0.318491                0            0.005     -3.74894e+06         -65524.1           207922
         0.318632                0            0.005     -3.75765e+06         -63248.5           204632
         0.318772                0            0.005     -3.76637e+06         -60972.3           201341
         0.318912                0            0.005     -3.77508e+06         -58696.7           198051
         0.319052                0            0.005     -3.78379e+06           -56421           194761
         0.319192                0            0.005      -3.7925e+06         -54144.9           191470
         0.319332                0            0.005     -3.80121e+06         -51869.2           188180
         0.319472                0            0.005     -3.80992e+06         -49593.5           184890
         0.319613                0            0.005     -3.81863e+06         -47317.4           181599
         0.319753                0            0.005     -3.82734e+06         -45041.8           178309
         0.319893                0            0.005     -3.83606e+06         -42766.1           175019
         0.320033                0            0.005     -3.84477e+06           -40490           171728
         0.320173                0            0.005     -3.85348e+06         -38214.3           168438
         0.320313                0            0.005     -3.86219e+06         -35938.6           165148
         0.320453                0            0.005      -3.8709e+06         -33662.5           161857
         0.320594                0            0.005     -3.87961e+06         -31386.8           158567
         0.320734                0            0.005     -3.88833e+06         -29111.2           155277
         0.320874                0            0.005     -3.89704e+06           -26835           151986
         0.321014                0            0.005     -3.90575e+06         -24559.4           148696
         0.321154                0            0.005     -3.91446e+06         -22283.7           145406
         0.321294                0            0.005     -3.92317e+06         -20007.6           142115
         0.321434                0            0.005     -3.93188e+06         -17731.9           138825
         0.321575                0            0.005     -3.94059e+06         -15456.3           135535
         0.321715                0            0.005     -3.94931e+06         -13180.1           132244
         0.321855                0            0.005     -3.95802e+06         -10904.5           128954
         0.321995                0            0.005     -3.96673e+06         -8628.81           125664
         0.322135                0            0.005     -3.97544e+06         -6353.16           122373
         0.322275                0            0.005     -3.98415e+06         -4077.02           119083
         0.322415                0            0.005     -3.99286e+06         -1801.36           115792
         0.322556                0            0.005     -4.00157e+06            474.3           112502
         0.322696                0            0.005     -4.01029e+06          2750.44           109211
         0.322836                0            0.005       -4.019e+06           5026.1           105921
         0.322976                0            0.005     -4.02771e+06          7301.77           102631
         0.323116                0            0.005     -4.03642e+06           9577.9          99340.4
         0.323256                0            0.005     -4.04513e+06          11853.6          96050.2
         0.323396                0            0.005     -4.05384e+06          14129.2          92760.1
         0.323537                0            0.005     -4.06155e+06          15612.4          87909.7
         0.323677                0            0.005     -4.06766e+06          15833.3          80578.1
         0.323817                0            0.005     -4.07377e+06          16054.2          73246.5
         0.323957                0            0.005     -4.07988e+06          16275.1          65913.4
         0.324097                0            0.005      -4.0825e+06          13646.5          64240.4
         0.324237                0            0.005     -4.08497e+06          10898.7          62804.1
         0.324377                0            0.005     -4.08745e+06          8150.24          61367.5
         0.324518                0            0.005     -4.08992e+06          5402.41          59931.2
         0.324658                0            0.005      -4.0924e+06          2654.56          58494.9
         0.324798                0            0.005     -4.09488e+06         -93.8655          57058.4
         0.324938                0            0.005     -4.09735e+06         -2841.71          55622.1
         0.325078                0            0.005     -4.09983e+06         -5589.53          54185.8
         0.325218                0            0.005      -4.1023e+06         -8337.96          52749.2
         0.325358                0            0.005     -4.10478e+06         -11085.8          51312.9
         0.325498                0            0.005     -4.10725e+06         -13833.6          49876.6
         0.325639                0            0.005     -4.10973e+06         -16582.1            48440
         0.325779                0            0.005     -4.11221e+06         -19329.9          47003.8
         0.325919                0            0.005     -4.11468e+06         -22077.7          45567.5
         0.326059                0            0.005     -4.11716e+06         -24826.2          44130.9
         0.326199                0            0.005     -4.11963e+06           -27574          42694.6
         0.326339                0            0.005     -4.12211e+06         -30321.9          41258.3
         0.326479                0            0.005     -4.12458e+06         -33069.7            39822
          0.32662                0            0.005     -4.12706e+06         -35818.1          38385.4
          0.32676                0            0.005     -4.12954e+06           -38566          36949.2
           0.3269                0            0.005     -4.13201e+06         -41313.8          35512.9
          0.32704                0            0.005     -4.13449e+06         -44062.2          34076.3
          0.32718                0            0.005     -4.13696e+06         -46810.1            32640
          0.32732                0            0.005     -4.13944e+06         -49557.9          31203.7
          0.32746                0            0.005     -4.14191e+06         -52306.3          29767.1
         0.327601                0            0.005      -4.1431e+06         -54513.6          27585.7
         0.327741                0            0.005     -4.14079e+06         -55254.3          23382.6
         0.327881                0            0.005     -4.13847e+06         -55995.2          19178.6
         0.328021                0            0.005     -4.13616e+06         -56735.9          14975.4
         0.328161                0            0.005     -4.13384e+06         -57476.7          10772.4
         0.328301                0            0.005     -4.13153e+06         -58217.6          6568.36
         0.328441                0            0.005     -4.12922e+06         -58958.3          2365.26
         0.328582                0            0.005      -4.1269e+06           -59699         -1837.84
         0.328722                0            0.005     -4.12517e+06         -58168.6         -3660.51
         0.328862                0            0.005      -4.1235e+06         -56425.1         -5259.07
         0.329002                0            0.005     -4.12182e+06         -54681.6         -6857.63
         0.329142                0            0.005     -4.12015e+06         -52937.7         -8456.51
         0.329282                0            0.005     -4.11847e+06         -51194.2         -10055.1
         0.329422                0            0.005      -4.1168e+06         -49450.7         -11653.6
         0.329563                0            0.005     -4.11512e+06         -47706.9         -13252.5
         0.329703                0            0.005     -4.11345e+06         -45963.4         -14851.1
         0.329843                0            0.005     -4.11177e+06         -44219.9         -16449.7
         0.329983                0            0.005      -4.1101e+06           -42476         -18048.6
         0.330123                0            0.005     -4.10842e+06         -40732.5         -19647.1
         0.330263                0            0.005     -4.10675e+06           -38989         -21245.7
         0.330403                0            0.005     -4.10507e+06         -37245.2         -22844.6
         0.330544                0            0.005      -4.1034e+06         -35501.7         -24443.1
         0.330684                0            0.005     -4.10172e+06         -33758.2         -26041.7
         0.330824                0            0.005     -4.10005e+06         -32014.3         -27640.6
         0.330964                0            0.005     -4.09837e+06         -30270.8         -29239.1
         0.331104                0            0.005      -4.0967e+06         -28527.3         -30837.7
         0.331244                0            0.005     -4.09502e+06         -26783.8         -32436.2
         0.331384                0            0.005     -4.09335e+06           -25040         -34035.1
         0.331525                0            0.005     -4.09167e+06         -23296.5         -35633.7
         0.331665                0            0.005        -4.09e+06           -21553         -37232.3
         0.331805                0            0.005     -4.08832e+06         -19809.1         -38831.2
         0.331945                0            0.005     -4.08665e+06         -18065.6         -40429.7
         0.332085                0            0.005     -4.08497e+06         -16322.1         -42028.3
         0.332225                0            0.005      -4.0833e+06         -14578.3         -43627.2
         0.332365                0            0.005     -4.08162e+06         -12834.8         -45225.7
         0.332506                0            0.005     -4.07995e+06         -11091.3         -46824.3
         0.332646                0            0.005     -4.07827e+06         -9347.39         -48423.2
         0.332786                0            0.005      -4.0766e+06          -7603.9         -50021.7
         0.332926                0            0.005     -4.07492e+06          -5860.4         -51620.3
         0.333066                0            0.005     -4.07325e+06         -4116.54         -53219.2
         0.333206                0            0.005     -4.07157e+06         -2373.03         -54817.7
         0.333346                0            0.005      -4.0699e+06         -629.551         -56416.3
         0.333486                0            0.005     -4.06822e+06           1114.3         -58015.2
         0.333627                0            0.005     -4.06655e+06          2857.79         -59613.8
         0.333767                0            0.005     -4.06487e+06          4601.29         -61212.3
         0.333907                0            0.005      -4.0632e+06          6345.18         -62811.2
         0.334047                0            0.005     -4.06152e+06          8088.66         -64409.8
         0.334187                0            0.005     -4.05985e+06          9832.15         -66008.3
         0.334327                0            0.005     -4.05817e+06            11576         -67607.2
         0.334467                0            0.005      -4.0565e+06          13319.5         -69205.8
         0.334608                0            0.005     -4.05482e+06            15063         -70804.3
         0.334748                0            0.005     -4.05315e+06          16806.9         -72403.2
         0.334888                0            0.005     -4.05147e+06          18550.4         -74001.8
         0.335028                0            0.005      -4.0498e+06          20293.9         -75600.4
         0.335168                0            0.005     -4.04812e+06          22037.7         -77199.3
         0.335308                0            0.005     -4.04645e+06          23781.2         -78797.8
         0.335448                0            0.005     -4.04252e+06          23470.7         -79294.7
         0.335589                0            0.005     -4.03801e+06          22633.2         -79508.9
         0.335729                0            0.005     -4.03349e+06          21795.6         -79723.2
         0.335869                0            0.005     -4.02898e+06          20958.1         -79937.4
         0.336009                0            0.005     -4.02447e+06          20120.7         -80151.6
         0.336149                0            0.005     -4.01996e+06            19283         -80365.9
         0.336289                0            0.005     -4.01545e+06          18445.5         -80580.2
         0.336429                0            0.005     -4.01094e+06          17608.1         -80794.4
          0.33657                0            0.005     -4.00643e+06          16770.4         -81008.7
          0.33671                0            0.005     -4.00192e+06            15933         -81222.9
          0.33685                0            0.005     -3.99741e+06          15095.5         -81437.1
          0.33699                0            0.005      -3.9929e+06          14257.9         -81651.4
          0.33713                0            0.005     -3.98839e+06          13420.4         -81865.7
          0.33727                0            0.005     -3.98388e+06          12582.9         -82079.9
          0.33741                0            0.005     -3.97937e+06          11745.3         -82294.2
         0.337551                0            0.005     -3.97486e+06          10907.8         -82508.4
         0.337691                0            0.005     -3.97035e+06          10070.3         -82722.6
         0.337831                0            0.005     -3.96584e+06          9232.71         -82936.9
         0.337971                0            0.005     -3.96133e+06          8395.24         -83151.1
         0.338111                0            0.005     -3.95682e+06          7557.78         -83365.4
         0.338251                0            0.005     -3.95231e+06          6720.11         -83579.7
         0.338391                0            0.005      -3.9478e+06          5882.65         -83793.9
         0.338532                0            0.005     -3.94329e+06          5045.18         -84008.1
         0.338672                0            0.005     -3.93878e+06          4207.55         -84222.4
         0.338812                0            0.005     -3.93427e+06          3370.07         -84436.6
         0.338952                0            0.005     -3.92976e+06          2532.61         -84650.9
         0.339092                0            0.005     -3.92525e+06          1694.98         -84865.1
         0.339232                0            0.005     -3.92074e+06          857.512         -85079.4
         0.339372                0            0.005     -3.91623e+06           20.043         -85293.6
         0.339513                0            0.005     -3.91172e+06         -817.598         -85507.9
         0.339653                0            0.005     -3.90721e+06         -1655.07         -85722.1
         0.339793                0            0.005      -3.9027e+06         -2492.54         -85936.4
         0.339933                0            0.005     -3.89819e+06            -3330         -86150.6
         0.340073                0            0.005     -3.89367e+06         -4167.64         -86364.9
         0.340213                0            0.005     -3.88916e+06         -5005.11         -86579.1
         0.340353                0            0.005     -3.88465e+06          -5842.6         -86793.3
         0.340493                0            0.005     -3.88014e+06         -6680.23         -87007.6
         0.340634                0            0.005     -3.87542e+06         -7446.14         -87335.8
         0.340774                0            0.005     -3.86902e+06         -7657.73         -88547.1
         0.340914                0            0.005     -3.86263e+06         -7869.37         -89758.6
         0.341054                0            0.005     -3.85624e+06         -8080.95         -90969.9
         0.341194                0            0.005     -3.84984e+06         -8292.54         -92181.1
         0.341334                0            0.005     -3.84345e+06         -8504.17         -93392.7
         0.341474                0            0.005     -3.83705e+06         -8715.77         -94603.9
         0.341615                0            0.005     -3.83066e+06         -8927.33         -95815.2
         0.341755                0            0.005     -3.82426e+06         -9138.96         -97026.7
         0.341895                0            0.005     -3.81787e+06         -9350.55           -98238
         0.342035                0            0.005     -3.81148e+06         -9562.12         -99449.3
         0.342175                0            0.005     -3.80508e+06         -9773.78          -100661
         0.342315                0            0.005     -3.79869e+06         -9985.36          -101872
         0.342455                0            0.005     -3.79306e+06          -9997.8          -102136
         0.342596                0            0.005     -3.78813e+06         -9827.45          -101529
         0.342736                0            0.005     -3.78321e+06         -9657.14          -100923
         0.342876                0            0.005     -3.77829e+06         -9486.83          -100317
         0.343016                0            0.005     -3.77336e+06         -9316.48         -99710.8
         0.343156                0            0.005     -3.76844e+06         -9146.18         -99104.7
         0.343296                0            0.005     -3.76351e+06         -8975.86         -98498.5
         0.343436                0            0.005     -3.75859e+06          -8805.5         -97892.3
         0.343577                0            0.005     -3.75367e+06         -8635.19         -97286.1
         0.343717                0            0.005     -3.74874e+06         -8464.89           -96680
         0.343857                0            0.005     -3.74382e+06         -8294.53         -96073.7
         0.343997                0            0.005     -3.73889e+06         -8124.22         -95467.6
         0.344137                0            0.005     -3.73397e+06         -7953.91         -94861.4
         0.344277                0            0.005     -3.72904e+06         -7783.61         -94255.3
         0.344417                0            0.005     -3.72412e+06         -7613.26           -93649
         0.344558                0            0.005      -3.7192e+06         -7442.94         -93042.9
         0.344698                0            0.005     -3.71427e+06         -7272.63         -92436.7
         0.344838                0            0.005     -3.70935e+06         -7102.29         -91830.5
         0.344978                0            0.005     -3.70442e+06         -6931.96         -91224.3
         0.345118                0            0.005      -3.6995e+06         -6761.64         -90618.2
         0.345258                0            0.005     -3.69457e+06         -6591.33           -90012
         0.345398                0            0.005     -3.68965e+06         -6421.01         -89405.8
         0.345539                0            0.005     -3.68473e+06         -6250.68         -88799.7
         0.345679                0            0.005      -3.6798e+06         -6080.34         -88193.4
         0.345819                0            0.005     -3.67488e+06         -5910.02         -87587.2
         0.345959                0            0.005     -3.66995e+06         -5739.71         -86981.1
         0.346099                0            0.005     -3.66503e+06         -5569.37         -86374.8
         0.346239                0            0.005      -3.6601e+06         -5399.05         -85768.7
         0.346379                0            0.005     -3.65518e+06         -5228.74         -85162.6
          0.34652                0            0.005     -3.65026e+06         -5058.39         -84556.3
          0.34666                0            0.005     -3.64533e+06         -4888.07         -83950.1
           0.3468                0            0.005     -3.64041e+06         -4717.76           -83344
          0.34694                0            0.005     -3.63548e+06         -4547.42         -82737.7
          0.34708                0            0.005     -3.63056e+06          -4377.1         -82131.6
          0.34722                0            0.005     -3.62564e+06         -4206.79         -81525.5
          0.34736                0            0.005     -3.62071e+06         -4036.45         -80919.2
         0.347501                0            0.005     -3.61579e+06         -3866.13         -80313.1
         0.347641                0            0.005     -3.61086e+06         -3695.82         -79706.9
         0.347781                0            0.005     -3.60594e+06         -3525.46         -79100.6
         0.347921                0            0.005     -3.60101e+06         -3355.14         -78494.5
         0.348061                0            0.005     -3.59609e+06         -3184.84         -77888.4
         0.348201                0            0.005     -3.59116e+06          -3014.5         -77282.1
         0.348341                0            0.005     -3.58624e+06         -2844.18         -76675.9
         0.348481                0            0.005     -3.58132e+06         -2673.88         -76069.8
         0.348622                0            0.005     -3.57639e+06         -2503.57         -75463.7
         0.348762                0            0.005     -3.57147e+06         -2332.84           -74865
         0.348902                0            0.005     -3.56652e+06         -2139.99         -74724.1
         0.349042                0            0.005     -3.56156e+06         -1947.13         -74583.2
         0.349182                0            0.005     -3.55661e+06         -1754.21         -74442.2
         0.349322                0            0.005     -3.55166e+06         -1561.34         -74301.3
         0.349462                0            0.005     -3.54671e+06         -1368.48         -74160.3
         0.349603                0            0.005     -3.54175e+06         -1175.54         -74019.4
         0.349743                0            0.005      -3.5368e+06          -982.73         -73878.5
         0.349883                0            0.005     -3.53185e+06          -789.84         -73737.5
         0.350023                0            0.005     -3.52692e+06         -606.359         -73606.3
         0.350163                0            0.005     -3.52249e+06         -584.156         -73641.7
         0.350303                0            0.005     -3.51806e+06         -561.941         -73677.2
         0.350443                0            0.005     -3.51363e+06         -539.742         -73712.6
         0.350584                0            0.005      -3.5092e+06         -517.527         -73748.1
         0.350724                0            0.005     -3.50476e+06         -495.348         -73783.5
         0.350864                0            0.005     -3.50033e+06         -473.125         -73818.9
         0.351004                0            0.005      -3.4959e+06         -450.914         -73854.4
         0.351144                0            0.005     -3.49147e+06         -428.727         -73889.8
         0.351284                0            0.005     -3.48704e+06         -406.516         -73925.3
         0.351424                0            0.005      -3.4826e+06         -384.305         -73960.7
         0.351565                0            0.005     -3.47817e+06         -362.129         -73996.2
         0.351705                0            0.005     -3.47374e+06         -339.891         -74031.6
         0.351845                0            0.005     -3.46931e+06         -317.688           -74067
         0.351985                0            0.005     -3.46488e+06         -295.484         -74102.5
         0.352125                0            0.005     -3.46044e+06         -273.285         -74137.9
         0.352265                0            0.005     -3.45601e+06         -251.078         -74173.4
         0.352405                0            0.005     -3.45158e+06         -228.875         -74208.8
         0.352546                0            0.005     -3.44715e+06         -206.658         -74244.2
         0.352686                0            0.005     -3.44271e+06         -184.467         -74279.7
         0.352826                0            0.005     -3.43828e+06         -162.256         -74315.1
         0.352966                0            0.005     -3.43385e+06         -140.049         -74350.6
         0.353106                0            0.005     -3.42942e+06          -117.83           -74386
         0.353246                0            0.005     -3.42499e+06         -95.6484         -74421.5
         0.353386                0            0.005     -3.42055e+06         -73.4355         -74456.9
         0.353527                0            0.005     -3.41612e+06         -51.2324         -74492.3
         0.353667                0            0.005     -3.41169e+06         -29.0332         -74527.8
         0.353807                0            0.005     -3.40726e+06         -6.81445         -74563.2
         0.353947                0            0.005     -3.40282e+06          15.3906         -74598.7
         0.354087                0            0.005     -3.39839e+06           37.584         -74634.1
         0.354227                0            0.005     -3.39396e+06           59.791         -74669.5
         0.354367                0            0.005     -3.38953e+06          82.0098           -74705
         0.354508                0            0.005      -3.3851e+06          104.209         -74740.4
         0.354648                0            0.005     -3.38066e+06           126.41         -74775.9
         0.354788                0            0.005     -3.37623e+06          148.623         -74811.3
         0.354928                0            0.005      -3.3718e+06          170.811         -74846.8
         0.355068                0            0.005     -3.36737e+06           193.02         -74882.2
         0.355208                0            0.005     -3.36293e+06          215.229         -74917.7
         0.355348                0            0.005      -3.3585e+06          237.438         -74953.1
         0.355488                0            0.005     -3.35407e+06           259.64         -74988.5
         0.355629                0            0.005     -3.34964e+06          281.854           -75024
         0.355769                0            0.005     -3.34521e+06           304.04         -75059.4
         0.355909                0            0.005     -3.34077e+06          326.252         -75094.9
         0.356049                0            0.005     -3.33634e+06          348.461         -75130.3
         0.356189                0            0.005     -3.33191e+06          370.663         -75165.7
         0.356329                0            0.005     -3.32748e+06          392.865         -75201.2
         0.356469                0            0.005     -3.32304e+06          415.082         -75236.6
          0.35661                0            0.005     -3.31861e+06          437.292         -75272.1
          0.35675                0            0.005     -3.31418e+06          459.493         -75307.5
          0.35689                0            0.005     -3.30975e+06          481.695           -75343
          0.35703                0            0.005     -3.30532e+06          503.894         -75378.4
          0.35717                0            0.005     -3.30088e+06           526.09         -75413.8
          0.35731                0            0.005     -3.29645e+06          548.321         -75449.3
          0.35745                0            0.005     -3.29202e+06          570.517         -75484.7
         0.357591                0            0.005     -3.28759e+06          592.701         -75520.2
         0.357731                0            0.005     -3.28503e+06          347.727           -75521
         0.357871                0            0.005     -3.28428e+06         -154.094         -75488.8
         0.358011                0            0.005     -3.28353e+06         -655.811         -75456.5
         0.358151                0            0.005     -3.28278e+06         -1157.52         -75424.2
         0.358291                0            0.005     -3.28203e+06         -1659.35         -75391.9
         0.358431                0            0.005     -3.28127e+06         -2161.06         -75359.6
         0.358572                0            0.005     -3.28052e+06         -2662.77         -75327.3
         0.358712                0            0.005     -3.27977e+06          -3164.6           -75295
         0.358852                0            0.005     -3.27902e+06         -3666.31         -75262.8
         0.358992                0            0.005     -3.27827e+06         -4168.03         -75230.5
         0.359132                0            0.005     -3.27751e+06         -4669.85         -75198.2
         0.359272                0            0.005     -3.27676e+06         -5171.57         -75165.9
         0.359412                0            0.005     -3.27601e+06         -5673.28         -75133.6
         0.359553                0            0.005     -3.27526e+06          -6175.1         -75101.3
         0.359693                0            0.005     -3.27451e+06         -6676.82           -75069
         0.359833                0            0.005     -3.27375e+06         -7178.54         -75036.7
         0.359973                0            0.005       -3.273e+06         -7680.35         -75004.4
         0.360113                0            0.005     -3.27225e+06         -8182.07         -74972.2
         0.360253                0            0.005      -3.2715e+06         -8683.78         -74939.9
         0.360393                0            0.005     -3.27075e+06         -9185.61         -74907.6
         0.360534                0            0.005     -3.26999e+06         -9687.32         -74875.3
         0.360674                0            0.005     -3.26924e+06           -10189           -74843
         0.360814                0            0.005     -3.26849e+06         -10690.9         -74810.7
         0.360954                0            0.005     -3.26774e+06         -11192.6         -74778.4
         0.361094                0            0.005     -3.26699e+06         -11694.3         -74746.1
         0.361234                0            0.005     -3.26624e+06         -12196.1         -74713.9
         0.361374                0            0.005     -3.26548e+06         -12697.8         -74681.6
         0.361515                0            0.005     -3.26473e+06         -13199.5         -74649.3
         0.361655                0            0.005     -3.26398e+06         -13701.4           -74617
         0.361795                0            0.005     -3.26323e+06         -14203.1         -74584.7
         0.361935                0            0.005     -3.26248e+06         -14704.8         -74552.4
         0.362075                0            0.005     -3.26165e+06         -15148.2         -74352.7
         0.362215                0            0.005     -3.26032e+06         -15209.1         -73054.5
         0.362355                0            0.005       -3.259e+06         -15270.1         -71756.4
         0.362495                0            0.005     -3.25767e+06           -15331         -70458.4
         0.362636                0            0.005     -3.25635e+06         -15391.9         -69160.1
         0.362776                0            0.005     -3.25502e+06         -15452.9         -67862.1
         0.362916                0            0.005      -3.2537e+06         -15513.8         -66564.1
         0.363056                0            0.005     -3.25237e+06         -15574.7         -65265.8
         0.363196                0            0.005     -3.25105e+06         -15635.7         -63967.8
         0.363336                0            0.005     -3.24972e+06         -15696.6         -62669.8
         0.363476                0            0.005     -3.24839e+06         -15757.5         -61371.5
         0.363617                0            0.005     -3.24707e+06         -15818.4         -60073.5
         0.363757                0            0.005     -3.24574e+06         -15879.4         -58775.5
         0.363897                0            0.005     -3.24442e+06         -15940.3         -57477.2
         0.364037                0            0.005     -3.24309e+06         -16001.2         -56179.2
         0.364177                0            0.005     -3.24177e+06         -16062.2         -54881.2
         0.364317                0            0.005     -3.24044e+06         -16123.1         -53582.9
         0.364457                0            0.005     -3.23912e+06           -16184         -52284.9
         0.364598                0            0.005     -3.23779e+06         -16244.9         -50986.9
         0.364738                0            0.005     -3.23647e+06         -16305.9         -49688.6
         0.364878                0            0.005     -3.23514e+06         -16366.8         -48390.6
         0.365018                0            0.005     -3.23382e+06         -16427.7         -47092.5
         0.365158                0            0.005     -3.23249e+06         -16488.7         -45794.3
         0.365298                0            0.005     -3.23117e+06         -16549.6         -44496.2
         0.365438                0            0.005     -3.22984e+06         -16610.5         -43198.2
         0.365579                0            0.005     -3.22851e+06         -16671.5         -41899.9
         0.365719                0            0.005     -3.22719e+06         -16732.4         -40601.9
         0.365859                0            0.005     -3.22586e+06         -16793.3         -39303.9
         0.365999                0            0.005     -3.22454e+06         -16854.2         -38005.6
         0.366139                0            0.005     -3.22321e+06         -16915.2         -36707.6
         0.366279                0            0.005     -3.22189e+06         -16976.1         -35409.6
         0.366419                0            0.005     -3.22056e+06           -17037         -34111.6
          0.36656                0            0.005     -3.21924e+06           -17098         -32813.3
           0.3667                0            0.005     -3.21791e+06         -17158.9         -31515.3
          0.36684                0            0.005     -3.21659e+06         -17219.8         -30217.3
          0.36698                0            0.005     -3.21526e+06         -17280.7           -28919
          0.36712                0            0.005     -3.21394e+06         -17341.7           -27621
          0.36726                0            0.005     -3.21261e+06         -17402.6           -26323
           0.3674                0            0.005     -3.21129e+06         -17463.5         -25024.7
         0.367541                0            0.005     -3.20996e+06         -17524.5         -23726.7
         0.367681                0            0.005     -3.20863e+06         -17585.4         -22428.7
         0.367821                0            0.005     -3.20727e+06         -17587.9         -21133.1
         0.367961                0            0.005     -3.20541e+06         -16759.8         -19877.3
         0.368101                0            0.005     -3.20355e+06         -15931.6         -18621.5
         0.368241                0            0.005     -3.20169e+06         -15103.3         -17365.3
         0.368381                0            0.005     -3.19983e+06         -14275.1         -16109.5
         0.368522                0            0.005     -3.19797e+06           -13447         -14853.7
         0.368662                0            0.005     -3.19612e+06         -12618.6         -13597.6
