            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.330123                0                0     -4.06519e+06         -35658.3         -20730.9
         0.330263                0                0     -4.06323e+06         -34302.7         -20678.3
         0.330403                0                0     -4.06125e+06         -32946.9         -20625.6
         0.330544                0                0     -4.05928e+06         -31591.4           -20573
         0.330684                0                0     -4.05731e+06         -30235.9         -20520.3
         0.330824                0                0     -4.05534e+06           -28880         -20467.7
         0.330964                0                0     -4.05337e+06         -27524.5           -20415
         0.331104                0                0      -4.0514e+06           -26169         -20362.4
         0.331244                0                0     -4.04943e+06         -24813.5         -20309.7
         0.331384                0                0     -4.04746e+06         -23457.7         -20257.1
         0.331525                0                0     -4.04549e+06         -22102.2         -20204.4
         0.331665                0                0     -4.04352e+06         -20746.6         -20151.8
         0.331805                0                0     -4.04155e+06         -19390.8         -20099.1
         0.331945                0                0     -4.03958e+06         -18035.3         -20046.5
         0.332085                0                0     -4.03761e+06         -16679.8         -19993.8
         0.332225                0                0     -4.03564e+06           -15324         -19941.2
         0.332365                0                0     -4.03367e+06         -13968.4         -19888.5
         0.332506                0                0      -4.0317e+06         -12612.9         -19835.9
         0.332646                0                0     -4.02973e+06         -11257.1         -19783.2
         0.332786                0                0     -4.02776e+06         -9901.57         -19730.6
         0.332926                0                0     -4.02579e+06         -8546.05         -19677.9
         0.333066                0                0     -4.02382e+06         -7190.24         -19625.3
         0.333206                0                0     -4.02185e+06         -5834.71         -19572.6
         0.333346                0                0     -4.01988e+06          -4479.2           -19520
         0.333486                0                0     -4.01791e+06         -3123.39         -19467.3
         0.333627                0                0     -4.01594e+06         -1767.87         -19414.7
         0.333767                0                0     -4.01397e+06         -412.332         -19362.1
         0.333907                0                0       -4.012e+06          943.465         -19309.4
         0.334047                0                0     -4.01003e+06             2299         -19256.8
         0.334187                0                0     -4.00806e+06          3654.51         -19204.1
         0.334327                0                0     -4.00609e+06          5010.33         -19151.5
         0.334467                0                0     -4.00412e+06          6365.85         -19098.8
         0.334608                0                0     -4.00215e+06          7721.38         -19046.2
         0.334748                0                0     -4.00018e+06          9077.19         -18993.5
         0.334888                0                0     -3.99821e+06          10432.7         -18940.9
         0.335028                0                0     -3.99624e+06          11788.2         -18888.2
         0.335168                0                0     -3.99427e+06            13144         -18835.6
         0.335308                0                0      -3.9923e+06          14499.6         -18782.9
         0.335448                0                0     -3.99033e+06          15855.1         -18730.3
         0.335589                0                0     -3.98836e+06          17210.6         -18677.6
         0.335729                0                0     -3.98682e+06            18537         -18202.5
         0.335869                0                0     -3.98571e+06          19832.3         -17287.4
         0.336009                0                0     -3.98461e+06          21127.7         -16372.2
         0.336149                0                0      -3.9835e+06          22423.3         -15456.8
         0.336289                0                0      -3.9824e+06          23718.7         -14541.6
         0.336429                0                0      -3.9813e+06          25014.1         -13626.5
          0.33657                0                0     -3.98019e+06          26309.7         -12711.1
          0.33671                0                0     -3.97587e+06          25990.9         -11706.3
          0.33685                0                0     -3.97107e+06          25433.7         -10688.4
          0.33699                0                0     -3.96628e+06          24876.5         -9670.15
          0.33713                0                0     -3.96155e+06          24271.8         -8752.14
          0.33727                0                0     -3.95734e+06          23306.4         -8593.79
          0.33741                0                0     -3.95313e+06          22340.8          -8435.4
         0.337551                0                0     -3.94892e+06          21375.3         -8277.04
         0.337691                0                0     -3.94472e+06          20409.9         -8118.69
         0.337831                0                0     -3.94051e+06          19444.3          -7960.3
         0.337971                0                0      -3.9363e+06          18478.9         -7801.95
         0.338111                0                0     -3.93209e+06          17513.5         -7643.59
         0.338251                0                0     -3.92788e+06          16547.9         -7485.21
         0.338391                0                0     -3.92368e+06          15582.4         -7326.86
         0.338532                0                0     -3.91947e+06            14617          -7168.5
         0.338672                0                0     -3.91526e+06          13651.4         -7010.11
         0.338812                0                0     -3.91105e+06            12686         -6851.76
         0.338952                0                0     -3.90685e+06          11720.6         -6693.41
         0.339092                0                0     -3.90264e+06          10754.9         -6535.01
         0.339232                0                0     -3.89843e+06          9789.49         -6376.66
         0.339372                0                0     -3.89422e+06          8824.07         -6218.31
         0.339513                0                0     -3.89001e+06          7858.46         -6059.92
         0.339653                0                0     -3.88581e+06          6893.05         -5901.57
         0.339793                0                0      -3.8816e+06          5927.62         -5743.22
         0.339933                0                0     -3.87739e+06          4962.22         -5584.87
         0.340073                0                0     -3.87318e+06          3996.58         -5426.47
         0.340213                0                0     -3.86897e+06          3031.16         -5268.12
         0.340353                0                0     -3.86477e+06          2065.74         -5109.77
         0.340493                0                0     -3.86056e+06          1100.13         -4951.37
         0.340634                0                0     -3.85635e+06           134.68         -4793.02
         0.340774                0                0     -3.85214e+06         -830.727         -4634.67
         0.340914                0                0     -3.84793e+06         -1796.35         -4476.28
         0.341054                0                0     -3.84373e+06         -2761.76         -4317.92
         0.341194                0                0     -3.83952e+06          -3727.2         -4159.58
         0.341334                0                0     -3.83531e+06          -4692.8         -4001.19
         0.341474                0                0      -3.8311e+06         -5658.23         -3842.84
         0.341615                0                0      -3.8269e+06         -6623.65         -3684.48
         0.341755                0                0     -3.82269e+06         -7589.27         -3526.09
         0.341895                0                0     -3.81848e+06          -8554.7         -3367.74
         0.342035                0                0     -3.81427e+06         -9520.12         -3209.39
         0.342175                0                0     -3.81006e+06         -10485.7         -3050.99
         0.342315                0                0     -3.80586e+06         -11451.1         -2892.65
         0.342455                0                0     -3.80163e+06         -12344.6         -2786.41
         0.342596                0                0     -3.79719e+06         -12093.3          -3509.3
         0.342736                0                0     -3.79275e+06           -11842         -4232.05
         0.342876                0                0     -3.78831e+06         -11590.7         -4954.78
         0.343016                0                0     -3.78387e+06         -11339.4         -5677.66
         0.343156                0                0     -3.77943e+06         -11088.2          -6400.4
         0.343296                0                0     -3.77499e+06         -10836.9         -7123.14
         0.343436                0                0     -3.77055e+06         -10585.6         -7846.02
         0.343577                0                0     -3.76611e+06         -10334.3         -8568.77
         0.343717                0                0     -3.76167e+06         -10083.1         -9291.51
         0.343857                0                0     -3.75723e+06         -9831.75         -10014.4
         0.343997                0                0     -3.75279e+06         -9580.49         -10737.1
         0.344137                0                0     -3.74835e+06         -9329.24         -11459.8
