            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.339513           -0.005                0     -3.89626e+06          83803.9         -9662.53
         0.339653           -0.005                0     -3.89205e+06          82838.4         -9504.18
         0.339793           -0.005                0     -3.88784e+06            81873         -9345.82
         0.339933           -0.005                0     -3.88364e+06          80907.6         -9187.47
         0.340073           -0.005                0     -3.87943e+06            79942         -9029.07
         0.340213           -0.005                0     -3.87522e+06          78976.5         -8870.72
         0.340353           -0.005                0     -3.87101e+06          78011.1         -8712.36
         0.340493           -0.005                0     -3.86681e+06          77045.5         -8553.98
         0.340634           -0.005                0      -3.8626e+06          76080.1         -8395.63
         0.340774           -0.005                0     -3.85839e+06          75114.7         -8237.27
         0.340914           -0.005                0     -3.85418e+06            74149         -8078.88
         0.341054           -0.005                0     -3.84997e+06          73183.6         -7920.53
         0.341194           -0.005                0     -3.84577e+06          72218.2         -7762.18
         0.341334           -0.005                0     -3.84156e+06          71252.6         -7603.78
         0.341474           -0.005                0     -3.83732e+06          70450.4         -7563.62
         0.341615           -0.005                0     -3.83288e+06          70701.6         -8286.35
         0.341755           -0.005                0     -3.82844e+06          70952.9         -9009.24
         0.341895           -0.005                0       -3.824e+06          71204.2         -9731.99
         0.342035           -0.005                0     -3.81956e+06          71455.4         -10454.7
         0.342175           -0.005                0     -3.81512e+06          71706.8         -11177.6
         0.342315           -0.005                0     -3.81067e+06            71958         -11900.3
         0.342455           -0.005                0     -3.80623e+06          72209.3         -12623.1
         0.342596           -0.005                0     -3.80179e+06          72460.6           -13346
         0.342736           -0.005                0     -3.79735e+06          72711.9         -14068.7
         0.342876           -0.005                0     -3.79291e+06          72963.1         -14791.4
         0.343016           -0.005                0     -3.78847e+06          73214.4         -15514.3
         0.343156           -0.005                0     -3.78366e+06          73423.8         -15618.2
         0.343296           -0.005                0     -3.77871e+06          73616.7         -15477.3
         0.343436           -0.005                0     -3.77376e+06          73809.6         -15336.3
         0.343577           -0.005                0     -3.76881e+06          74002.5         -15195.4
         0.343717           -0.005                0     -3.76385e+06          74195.3         -15054.5
         0.343857           -0.005                0      -3.7589e+06          74388.3         -14913.5
         0.343997           -0.005                0     -3.75395e+06          74581.1         -14772.6
         0.344137           -0.005                0       -3.749e+06            74774         -14631.7
         0.344277           -0.005                0     -3.74405e+06          74966.8         -14490.7
         0.344417           -0.005                0     -3.73909e+06          75159.8         -14349.8
         0.344558           -0.005                0     -3.73414e+06          75352.6         -14208.8
         0.344698           -0.005                0     -3.72919e+06          75545.5         -14067.9
         0.344838           -0.005                0     -3.72423e+06          75738.4           -13927
         0.344978           -0.005                0     -3.71928e+06          75931.2           -13786
         0.345118           -0.005                0     -3.71433e+06          76124.1         -13645.1
         0.345258           -0.005                0     -3.70938e+06            76317         -13504.1
         0.345398           -0.005                0     -3.70443e+06          76509.9         -13363.2
         0.345539           -0.005                0     -3.69947e+06          76702.8         -13222.3
         0.345679           -0.005                0     -3.69503e+06            76730         -13252.5
         0.345819           -0.005                0     -3.69059e+06          76752.2         -13287.9
         0.345959           -0.005                0     -3.68616e+06          76774.4         -13323.4
         0.346099           -0.005                0     -3.68173e+06          76796.6         -13358.8
         0.346239           -0.005                0      -3.6773e+06          76818.8         -13394.3
         0.346379           -0.005                0     -3.67287e+06            76841         -13429.7
          0.34652           -0.005                0     -3.66843e+06          76863.2         -13465.2
          0.34666           -0.005                0       -3.664e+06          76885.4         -13500.6
           0.3468           -0.005                0     -3.65957e+06          76907.7           -13536
          0.34694           -0.005                0     -3.65514e+06          76929.9         -13571.5
          0.34708           -0.005                0      -3.6507e+06          76952.1         -13606.9
          0.34722           -0.005                0     -3.64627e+06          76974.3         -13642.4
          0.34736           -0.005                0     -3.64184e+06          76996.5         -13677.8
         0.347501           -0.005                0     -3.63741e+06          77018.7         -13713.2
         0.347641           -0.005                0     -3.63298e+06          77040.9         -13748.7
         0.347781           -0.005                0     -3.62854e+06          77063.1         -13784.1
         0.347921           -0.005                0     -3.62411e+06          77085.3         -13819.6
         0.348061           -0.005                0     -3.61968e+06          77107.5           -13855
         0.348201           -0.005                0     -3.61525e+06          77129.7         -13890.5
         0.348341           -0.005                0     -3.61081e+06          77151.9         -13925.9
         0.348481           -0.005                0     -3.60638e+06          77174.1         -13961.3
         0.348622           -0.005                0     -3.60195e+06          77196.3         -13996.8
         0.348762           -0.005                0     -3.59752e+06          77218.5         -14032.2
         0.348902           -0.005                0     -3.59309e+06          77240.7         -14067.7
         0.349042           -0.005                0     -3.58865e+06          77262.9         -14103.1
         0.349182           -0.005                0     -3.58422e+06          77285.1         -14138.6
         0.349322           -0.005                0     -3.57979e+06          77307.4           -14174
         0.349462           -0.005                0     -3.57536e+06          77329.6         -14209.4
         0.349603           -0.005                0     -3.57051e+06          77184.6         -14193.7
         0.349743           -0.005                0     -3.56551e+06          76976.1         -14158.4
         0.349883           -0.005                0      -3.5605e+06          76767.6         -14123.2
         0.350023           -0.005                0      -3.5555e+06          76559.1         -14087.9
         0.350163           -0.005                0     -3.55049e+06          76350.6         -14052.6
         0.350303           -0.005                0     -3.54549e+06          76142.1         -14017.4
         0.350443           -0.005                0     -3.54048e+06          75933.6         -13982.1
         0.350584           -0.005                0     -3.53548e+06            75725         -13946.9
         0.350724           -0.005                0     -3.53048e+06          75516.5         -13911.6
         0.350864           -0.005                0     -3.52547e+06            75308         -13876.4
         0.351004           -0.005                0     -3.52047e+06          75099.5         -13841.1
         0.351144           -0.005                0     -3.51546e+06            74891         -13805.9
         0.351284           -0.005                0     -3.51046e+06          74682.5         -13770.6
         0.351424           -0.005                0     -3.50546e+06            74474         -13735.3
         0.351565           -0.005                0     -3.50045e+06          74265.5         -13700.1
         0.351705           -0.005                0     -3.49545e+06          74056.9         -13664.8
         0.351845           -0.005                0     -3.49044e+06          73848.4         -13629.6
         0.351985           -0.005                0     -3.48544e+06          73639.9         -13594.3
         0.352125           -0.005                0     -3.48043e+06          73431.4         -13559.1
         0.352265           -0.005                0     -3.47543e+06          73222.9         -13523.8
         0.352405           -0.005                0     -3.47043e+06          73014.4         -13488.6
         0.352546           -0.005                0     -3.46542e+06          72805.9         -13453.3
         0.352686           -0.005                0     -3.46042e+06          72597.4         -13418.1
         0.352826           -0.005                0     -3.45541e+06          72388.9         -13382.8
         0.352966           -0.005                0     -3.45041e+06          72180.3         -13347.5
         0.353106           -0.005                0      -3.4454e+06          71971.8         -13312.3
         0.353246           -0.005                0      -3.4404e+06          71763.3           -13277
         0.353386           -0.005                0      -3.4354e+06          71554.8         -13241.8
         0.353527           -0.005                0     -3.43039e+06          71346.3         -13206.5
         0.353667           -0.005                0     -3.42539e+06          71137.8         -13171.3
         0.353807           -0.005                0     -3.42038e+06          70929.3           -13136
         0.353947           -0.005                0     -3.41538e+06          70720.7         -13100.7
         0.354087           -0.005                0     -3.41037e+06          70512.2         -13065.5
         0.354227           -0.005                0     -3.40537e+06          70303.7         -13030.2
         0.354367           -0.005                0     -3.40037e+06          70095.2           -12995
         0.354508           -0.005                0     -3.39536e+06          69886.7         -12959.7
         0.354648           -0.005                0     -3.39036e+06          69678.2         -12924.5
         0.354788           -0.005                0     -3.38535e+06          69469.6         -12889.2
         0.354928           -0.005                0     -3.38035e+06          69261.2           -12854
         0.355068           -0.005                0     -3.37534e+06          69052.7         -12818.7
         0.355208           -0.005                0     -3.37034e+06          68844.1         -12783.5
         0.355348           -0.005                0     -3.36533e+06          68635.6         -12748.2
         0.355488           -0.005                0     -3.36033e+06          68427.1         -12712.9
         0.355629           -0.005                0     -3.35533e+06          68218.6         -12677.7
         0.355769           -0.005                0     -3.35032e+06          68010.1         -12642.4
         0.355909           -0.005                0     -3.34532e+06          67801.6         -12607.2
         0.356049           -0.005                0     -3.34031e+06            67593         -12571.9
         0.356189           -0.005                0     -3.33531e+06          67384.5         -12536.7
         0.356329           -0.005                0     -3.33031e+06            67176         -12501.4
         0.356469           -0.005                0      -3.3253e+06          66967.5         -12466.2
          0.35661           -0.005                0      -3.3203e+06            66759         -12430.9
          0.35675           -0.005                0     -3.31529e+06          66550.5         -12395.6
          0.35689           -0.005                0     -3.31029e+06            66342         -12360.4
          0.35703           -0.005                0     -3.30528e+06          66133.5         -12325.1
          0.35717           -0.005                0     -3.30028e+06            65925         -12289.9
          0.35731           -0.005                0     -3.29527e+06          65716.4         -12254.6
          0.35745           -0.005                0     -3.29027e+06          65507.9         -12219.4
         0.357591           -0.005                0     -3.28527e+06          65299.4         -12184.1
         0.357731           -0.005                0     -3.28026e+06          65090.9         -12148.9
         0.357871           -0.005                0     -3.27526e+06          64882.4         -12113.6
         0.358011           -0.005                0     -3.27056e+06          64459.2         -12065.3
         0.358151           -0.005                0     -3.26823e+06          62344.8         -11914.1
         0.358291           -0.005                0      -3.2659e+06            60230         -11762.9
         0.358431           -0.005                0     -3.26357e+06          58115.6         -11611.7
         0.358572           -0.005                0     -3.26124e+06          56001.3         -11460.5
         0.358712           -0.005                0     -3.25891e+06          53886.5         -11309.2
         0.358852           -0.005                0     -3.25658e+06          51772.1           -11158
         0.358992           -0.005                0     -3.25426e+06          49657.7         -11006.9
         0.359132           -0.005                0     -3.25193e+06          47542.9         -10855.6
         0.359272           -0.005                0      -3.2496e+06          45428.5         -10704.4
         0.359412           -0.005                0     -3.24727e+06          43314.2         -10553.2
         0.359553           -0.005                0     -3.24494e+06          41199.4           -10402
         0.359693           -0.005                0     -3.24261e+06            39085         -10250.8
         0.359833           -0.005                0     -3.24028e+06          36970.6         -10099.6
         0.359973           -0.005                0     -3.23796e+06          34855.8         -9948.39
         0.360113           -0.005                0     -3.23563e+06          32741.5         -9797.19
         0.360253           -0.005                0      -3.2333e+06          30627.1         -9645.99
         0.360393           -0.005                0     -3.23097e+06          28512.3         -9494.77
         0.360534           -0.005                0     -3.22864e+06          26397.9         -9343.57
         0.360674           -0.005                0     -3.22631e+06          24283.6         -9192.38
         0.360814           -0.005                0     -3.22457e+06          22824.5         -9096.67
         0.360954           -0.005                0     -3.22397e+06          22625.3         -9107.62
         0.361094           -0.005                0     -3.22337e+06          22426.1         -9118.58
         0.361234           -0.005                0     -3.22276e+06          22226.8         -9129.54
         0.361374           -0.005                0     -3.22216e+06          22027.6          -9140.5
         0.361515           -0.005                0     -3.22155e+06          21828.4         -9151.45
         0.361655           -0.005                0     -3.22095e+06          21629.1         -9162.41
         0.361795           -0.005                0     -3.22034e+06          21429.9         -9173.37
         0.361935           -0.005                0     -3.21974e+06          21230.7         -9184.32
         0.362075           -0.005                0     -3.21913e+06          21031.5         -9195.28
         0.362215           -0.005                0     -3.21853e+06          20832.2         -9206.24
         0.362355           -0.005                0     -3.21793e+06            20633         -9217.19
         0.362495           -0.005                0     -3.21732e+06          20433.8         -9228.14
         0.362636           -0.005                0     -3.21672e+06          20234.5         -9239.11
         0.362776           -0.005                0     -3.21611e+06          20035.3         -9250.06
         0.362916           -0.005                0     -3.21551e+06          19836.1         -9261.02
         0.363056           -0.005                0      -3.2149e+06          19636.8         -9271.98
         0.363196           -0.005                0      -3.2143e+06          19437.6         -9282.93
         0.363336           -0.005                0     -3.21369e+06          19238.4         -9293.89
         0.363476           -0.005                0     -3.21309e+06          19039.1         -9304.85
         0.363617           -0.005                0     -3.21248e+06          18839.9          -9315.8
         0.363757           -0.005                0     -3.21188e+06          18640.7         -9326.76
         0.363897           -0.005                0     -3.21128e+06          18441.4         -9337.72
         0.364037           -0.005                0     -3.21067e+06          18242.2         -9348.67
         0.364177           -0.005                0     -3.21007e+06            18043         -9359.63
         0.364317           -0.005                0     -3.20946e+06          17843.7         -9370.59
         0.364457           -0.005                0     -3.20886e+06          17644.5         -9381.54
         0.364598           -0.005                0     -3.20825e+06          17445.3          -9392.5
         0.364738           -0.005                0     -3.20765e+06            17246         -9403.46
         0.364878           -0.005                0     -3.20704e+06          17046.8         -9414.41
         0.365018           -0.005                0     -3.20644e+06          16847.6         -9425.37
         0.365158           -0.005                0     -3.20584e+06          16648.3         -9436.32
         0.365298           -0.005                0     -3.20523e+06          16449.1         -9447.28
         0.365438           -0.005                0     -3.20463e+06          16249.9         -9458.24
         0.365579           -0.005                0     -3.20402e+06          16050.6         -9469.19
         0.365719           -0.005                0     -3.20342e+06          15851.4         -9480.15
         0.365859           -0.005                0     -3.20281e+06          15652.2         -9491.11
         0.365999           -0.005                0     -3.20221e+06          15452.9         -9502.07
         0.366139           -0.005                0      -3.2016e+06          15253.7         -9513.02
         0.366279           -0.005                0       -3.201e+06          15054.5         -9523.98
         0.366419           -0.005                0     -3.20039e+06          14855.3         -9534.93
          0.36656           -0.005                0     -3.19979e+06            14656         -9545.89
           0.3667           -0.005                0     -3.19919e+06          14456.8         -9556.85
          0.36684           -0.005                0     -3.19858e+06          14257.6          -9567.8
          0.36698           -0.005                0     -3.19798e+06          14058.3         -9578.76
