            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.354928                0            0.002      -3.3794e+06          2583.55           -41905
         0.355068                0            0.002     -3.37497e+06          2605.77         -41940.5
         0.355208                0            0.002     -3.37054e+06          2627.96         -41975.9
         0.355348                0            0.002     -3.36611e+06          2650.18         -42011.4
         0.355488                0            0.002     -3.36167e+06          2672.37         -42046.8
         0.355629                0            0.002     -3.35724e+06          2694.58         -42082.2
         0.355769                0            0.002     -3.35281e+06          2716.78         -42117.7
         0.355909                0            0.002     -3.34838e+06          2738.99         -42153.1
         0.356049                0            0.002     -3.34394e+06          2761.19         -42188.6
         0.356189                0            0.002     -3.33951e+06          2783.39           -42224
         0.356329                0            0.002     -3.33508e+06          2805.61         -42259.4
         0.356469                0            0.002     -3.33065e+06          2827.81         -42294.9
          0.35661                0            0.002     -3.32622e+06          2850.02         -42330.3
          0.35675                0            0.002     -3.32179e+06          2872.23         -42365.8
          0.35689                0            0.002     -3.31735e+06          2894.42         -42401.2
          0.35703                0            0.002     -3.31292e+06          2916.63         -42436.7
          0.35717                0            0.002     -3.30849e+06          2938.85         -42472.1
          0.35731                0            0.002     -3.30406e+06          2961.04         -42507.5
          0.35745                0            0.002     -3.29962e+06          2983.24           -42543
         0.357591                0            0.002     -3.29519e+06          3005.45         -42578.4
         0.357731                0            0.002     -3.29076e+06          3027.64         -42613.9
         0.357871                0            0.002     -3.28633e+06          3049.85         -42649.3
         0.358011                0            0.002      -3.2819e+06          3072.07         -42684.8
         0.358151                0            0.002     -3.27852e+06          2944.11         -42700.8
         0.358291                0            0.002     -3.27777e+06          2442.28         -42668.5
         0.358431                0            0.002     -3.27701e+06          1940.57         -42636.2
         0.358572                0            0.002     -3.27626e+06          1438.85         -42603.9
         0.358712                0            0.002     -3.27551e+06          937.029         -42571.6
         0.358852                0            0.002     -3.27476e+06          435.315         -42539.3
         0.358992                0            0.002     -3.27401e+06         -66.4009         -42507.1
         0.359132                0            0.002     -3.27325e+06          -568.22         -42474.8
         0.359272                0            0.002      -3.2725e+06         -1069.94         -42442.5
