            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.320313           -0.002                0     -3.83006e+06         -35062.7         -12768.1
         0.320453           -0.002                0     -3.83817e+06         -34554.6         -12477.9
         0.320594           -0.002                0     -3.84628e+06         -34046.7         -12187.7
         0.320734           -0.002                0     -3.85439e+06         -33538.7         -11897.6
         0.320874           -0.002                0      -3.8625e+06         -33030.7         -11607.4
         0.321014           -0.002                0     -3.87061e+06         -32522.7         -11317.2
         0.321154           -0.002                0     -3.87872e+06         -32014.8           -11027
         0.321294           -0.002                0     -3.88683e+06         -31506.7         -10736.8
         0.321434           -0.002                0     -3.89494e+06         -30998.8         -10446.6
         0.321575           -0.002                0     -3.90305e+06         -30490.8         -10156.5
         0.321715           -0.002                0     -3.91116e+06         -29982.8         -9866.25
         0.321855           -0.002                0     -3.91926e+06         -29474.8         -9576.08
         0.321995           -0.002                0     -3.92737e+06         -28966.9         -9285.92
         0.322135           -0.002                0     -3.93548e+06         -28458.9         -8995.75
         0.322275           -0.002                0     -3.94359e+06         -27950.9         -8705.52
         0.322415           -0.002                0      -3.9517e+06         -27442.9         -8415.37
         0.322556           -0.002                0     -3.95981e+06           -26935          -8125.2
         0.322696           -0.002                0     -3.96792e+06         -26426.9         -7834.97
         0.322836           -0.002                0     -3.97603e+06           -25919         -7544.81
         0.322976           -0.002                0     -3.98414e+06           -25411         -7254.64
         0.323116           -0.002                0     -3.99225e+06         -24902.9         -6964.42
         0.323256           -0.002                0     -4.00036e+06           -24395         -6674.25
         0.323396           -0.002                0     -4.00847e+06         -23887.1         -6384.09
         0.323537           -0.002                0     -4.01658e+06           -23379         -6093.86
         0.323677           -0.002                0     -4.02468e+06           -22871          -5803.7
         0.323817           -0.002                0     -4.03279e+06         -22363.1         -5513.54
         0.323957           -0.002                0      -4.0409e+06           -21855          -5223.3
         0.324097           -0.002                0     -4.04901e+06         -21347.1         -4933.14
         0.324237           -0.002                0     -4.05712e+06         -20839.1         -4642.98
         0.324377           -0.002                0     -4.06523e+06         -20331.1         -4352.76
         0.324518           -0.002                0     -4.07334e+06         -19823.1         -4062.59
         0.324658           -0.002                0      -4.0798e+06         -20162.3         -4144.47
         0.324798           -0.002                0     -4.08155e+06         -22931.2         -5293.43
         0.324938           -0.002                0     -4.08329e+06         -25699.5         -6442.14
         0.325078           -0.002                0     -4.08504e+06         -28467.8         -7590.86
         0.325218           -0.002                0     -4.08679e+06         -31236.7         -8739.81
         0.325358           -0.002                0     -4.08853e+06           -34005         -9888.53
         0.325498           -0.002                0     -4.09028e+06         -36773.3         -11037.2
         0.325639           -0.002                0     -4.09202e+06         -39542.3         -12186.2
         0.325779           -0.002                0     -4.09377e+06         -42310.6         -13334.9
         0.325919           -0.002                0     -4.09551e+06         -45078.9         -14483.6
         0.326059           -0.002                0     -4.09726e+06         -47847.8         -15632.6
         0.326199           -0.002                0       -4.099e+06         -50616.1         -16781.3
         0.326339           -0.002                0     -4.10075e+06         -53384.4           -17930
         0.326479           -0.002                0     -4.10249e+06         -56152.7         -19078.7
          0.32662           -0.002                0     -4.10161e+06         -56009.5         -19379.4
          0.32676           -0.002                0     -4.09964e+06           -54654         -19326.7
           0.3269           -0.002                0     -4.09767e+06         -53298.5         -19274.1
          0.32704           -0.002                0      -4.0957e+06         -51942.7         -19221.4
          0.32718           -0.002                0     -4.09373e+06         -50587.1         -19168.8
          0.32732           -0.002                0     -4.09176e+06         -49231.6         -19116.1
          0.32746           -0.002                0     -4.08979e+06         -47875.8         -19063.5
         0.327601           -0.002                0     -4.08782e+06         -46520.3         -19010.8
         0.327741           -0.002                0     -4.08585e+06         -45164.8         -18958.2
         0.327881           -0.002                0     -4.08388e+06           -43809         -18905.5
         0.328021           -0.002                0     -4.08191e+06         -42453.4         -18852.9
         0.328161           -0.002                0     -4.07994e+06         -41097.9         -18800.2
         0.328301           -0.002                0     -4.07797e+06         -39742.1         -18747.6
         0.328441           -0.002                0       -4.076e+06         -38386.6         -18694.9
         0.328582           -0.002                0     -4.07403e+06           -37031         -18642.3
         0.328722           -0.002                0     -4.07206e+06         -35675.2         -18589.6
         0.328862           -0.002                0     -4.07009e+06         -34319.7           -18537
         0.329002           -0.002                0     -4.06812e+06         -32964.2         -18484.3
         0.329142           -0.002                0     -4.06615e+06         -31608.4         -18431.7
         0.329282           -0.002                0     -4.06418e+06         -30252.8           -18379
         0.329422           -0.002                0     -4.06221e+06         -28897.3         -18326.4
         0.329563           -0.002                0     -4.06024e+06         -27541.5         -18273.7
         0.329703           -0.002                0     -4.05827e+06           -26186         -18221.1
         0.329843           -0.002                0      -4.0563e+06         -24830.5         -18168.5
         0.329983           -0.002                0     -4.05433e+06         -23474.7         -18115.8
         0.330123           -0.002                0     -4.05236e+06         -22119.1         -18063.2
         0.330263           -0.002                0     -4.05039e+06         -20763.6         -18010.5
         0.330403           -0.002                0     -4.04842e+06         -19407.8         -17957.9
         0.330544           -0.002                0     -4.04645e+06         -18052.3         -17905.2
         0.330684           -0.002                0     -4.04448e+06         -16696.7         -17852.6
         0.330824           -0.002                0     -4.04251e+06         -15340.9         -17799.9
         0.330964           -0.002                0     -4.04054e+06         -13985.4         -17747.3
         0.331104           -0.002                0     -4.03857e+06         -12629.9         -17694.6
         0.331244           -0.002                0      -4.0366e+06         -11274.4           -17642
         0.331384           -0.002                0     -4.03463e+06         -9918.57         -17589.3
         0.331525           -0.002                0     -4.03266e+06         -8563.04         -17536.7
         0.331665           -0.002                0     -4.03069e+06         -7207.52           -17484
         0.331805           -0.002                0     -4.02872e+06         -5851.71         -17431.4
         0.331945           -0.002                0     -4.02675e+06         -4496.18         -17378.7
         0.332085           -0.002                0     -4.02478e+06         -3140.66         -17326.1
         0.332225           -0.002                0     -4.02281e+06         -1784.84         -17273.4
         0.332365           -0.002                0     -4.02084e+06          -429.32         -17220.8
         0.332506           -0.002                0     -4.01887e+06          926.207         -17168.1
         0.332646           -0.002                0      -4.0169e+06          2282.01         -17115.5
         0.332786           -0.002                0     -4.01493e+06          3637.55         -17062.9
         0.332926           -0.002                0     -4.01296e+06          4993.05         -17010.2
         0.333066           -0.002                0     -4.01099e+06          6348.89         -16957.6
         0.333206           -0.002                0     -4.00902e+06           7704.4         -16904.9
         0.333346           -0.002                0     -4.00705e+06          9059.92         -16852.3
         0.333486           -0.002                0     -4.00508e+06          10415.7         -16799.6
         0.333627           -0.002                0     -4.00311e+06          11771.3           -16747
         0.333767           -0.002                0     -4.00114e+06          13126.8         -16694.3
         0.333907           -0.002                0     -3.99917e+06          14482.6         -16641.7
         0.334047           -0.002                0      -3.9972e+06          15838.1           -16589
         0.334187           -0.002                0     -3.99523e+06          17193.6         -16536.4
         0.334327           -0.002                0     -3.99326e+06          18549.5         -16483.7
         0.334467           -0.002                0     -3.99129e+06            19905         -16431.1
         0.334608           -0.002                0     -3.98932e+06          21260.5         -16378.4
