x y c
0.0567184  0  1  1  1  1  1  1  1  1
0.0597738  0  1  1  1  1  1  1  1  1
0.0628292  0  1  1  1  1  1  1  1  1
0.0658846  0  1  1  1  1  1  1  1  1
0.06894  0  1  1  1  1  1  1  1  1
0.0719954  0  1  1  1  1  1  1  1  1
0.0750508  0  1  1  1  1  1  1  1  1
0.0781062  0  1  1  1  1  1  1  1  1

0.0567184  0.003599554285714285  1  1  1  1  1  1  1  1
0.0597738  0.003599554285714286  1  1  1  1  1  1  1  1
0.06282919999999999  0.003599554285714285  1  1  1  1  1  1  1  1
0.0658846  0.003599554285714285  1  1  1  1  1  1  1  1
0.06893999999999999  0.003599554285714285  1  1  1  1  1  1  1  1
0.0719954  0.003599554285714285  1  1  1  1  1  1  1  1
0.07505079999999999  0.003599554285714285  1  1  1  1  1  1  1  1
0.0781062  0.003599554285714285  1  1  1  1  1  1  1  1

0.05671840000000001  0.007199108571428572  1  1  1  1  1  1  1  1
0.0597738  0.007199108571428571  1  1  1  1  1  1  1  1
0.0628292  0.007199108571428572  1  1  1  1  1  1  1  1
0.06588460000000002  0.007199108571428573  1  1  1  1  1  1  1  1
0.06894  0.007199108571428572  1  1  1  1  1  1  1  1
0.0719954  0.007199108571428572  1  1  1  1  1  1  1  1
0.0750508  0.007199108571428573  1  1  1  1  1  1  1  1
0.0781062  0.007199108571428572  1  1  1  1  1  1  1  1

0.0567184  0.01079866285714286  1  1  1  1  1  1  1  1
0.0597738  0.01079866285714286  1  1  1  1  1  1  1  1
0.0628292  0.01079866285714286  1  1  1  1  1  1  1  1
0.0658846  0.01079866285714286  1  1  1  1  1  1  1  1
0.06894000000000002  0.01079866285714286  1  1  1  1  1  1  1  1
0.0719954  0.01079866285714286  1  1  1  1  1  1  1  1
0.07505080000000001  0.01079866285714286  1  1  1  1  1  1  1  1
0.07810620000000001  0.01079866285714286  1  1  1  1  1  1  1  1

0.0567184  0.01439821714285714  1  1  1  1  1  1  1  1
0.0597738  0.01439821714285714  1  1  1  1  1  1  1  1
0.0628292  0.01439821714285714  1  1  1  1  1  1  1  1
0.06588460000000002  0.01439821714285714  1  1  1  1  1  1  1  1
0.06894  0.01439821714285714  1  1  1  1  1  1  1  1
0.07199540000000001  0.01439821714285714  1  1  1  1  1  1  1  1
0.0750508  0.01439821714285714  1  1  1  1  1  1  1  1
0.0781062  0.01439821714285714  1  1  1  1  1  1  1  1

0.0567184  0.01799777142857143  1  1  1  1  1  1  1  1
0.0597738  0.01799777142857143  1  1  1  1  1  1  1  1
0.0628292  0.01799777142857143  1  1  1  1  1  1  1  1
0.0658846  0.01799777142857143  1  1  1  1  1  1  1  1
0.06894  0.01799777142857143  1  1  1  1  1  1  1  1
0.0719954  0.01799777142857143  1  1  1  1  1  1  1  1
0.0750508  0.01799777142857143  1  1  1  1  1  1  1  1
0.0781062  0.01799777142857143  1  1  1  1  1  1  1  1

0.0567184  0.02159732571428571  1  1  1  1  1  1  1  1
0.0597738  0.02159732571428571  1  1  1  1  1  1  1  1
0.0628292  0.02159732571428571  1  1  1  1  1  1  1  1
0.0658846  0.02159732571428572  1  1  1  1  1  1  1  1
0.06894  0.02159732571428571  1  1  1  1  1  1  1  1
0.0719954  0.02159732571428571  1  1  1  1  1  1  1  1
0.0750508  0.02159732571428571  1  1  1  1  1  1  1  1
0.0781062  0.02159732571428571  1  1  1  1  1  1  1  1

0.0567184  0.02519688  1  1  1  1  1  1  1  1
0.0597738  0.02519688  1  1  1  1  1  1  1  1
0.0628292  0.02519688  1  1  1  1  1  1  1  1
0.0658846  0.02519688  1  1  1  1  1  1  1  1
0.06894  0.02519688  1  1  1  1  1  1  1  1
0.0719954  0.02519688  1  1  1  1  1  1  1  1
0.0750508  0.02519688  1  1  1  1  1  1  1  1
0.0781062  0.02519688  1  1  1  1  1  1  1  1

