0 -0.7218712718012803
0.01037252068965517 -0.7944271106798787
0.02074504137931035 -0.8681052419715966
0.03111756206896552 -0.935491274596042
0.04149008275862069 -0.9817177052367823
0.05186260344827587 -0.9851289178653759
0.06223512413793104 -0.9240689922519368
0.07260764482758621 -0.7955218834820688
0.08298016551724138 -0.6259991608863026
0.09335268620689656 -0.458926531739993
0.1037252068965517 -0.3197348130386606
0.1140977275862069 -0.2161297325440059
0.1244702482758621 -0.1432628729025861
0.1348427689655173 -0.09420578855220822
0.1452152896551724 -0.0610236200273009
0.1555878103448276 -0.03926139511637762
0.1659603310344828 -0.02515760713388151
0.1763328517241379 -0.0158024501234591
0.1867053724137931 -0.009956263747038086
0.1970778931034483 -0.006179714721368626
0.2074504137931035 -0.003776265117585659
0.2178229344827586 -0.002301482978961663
0.2281954551724138 -0.001385112476700218
0.238567975862069 -0.0008282671982543543
0.2489404965517241 -0.0004928077851134003
0.2593130172413793 -0.0002909314869986847
0.2696855379310345 -0.0001683745213629736
0.2800580586206897 -9.182875913014868e-05
0.2904305793103448 -4.040894983054022e-05
0.3008031 -1.543556861579418e-07
