x y z
0.031846  -1.3268e-18  0.0049016
0.019101  -8.0514e-19  0.052189
0.0063921  -2.6901e-19  0.20049
-0.0021358  1.0942e-19  0.35677
-0.010661  4.8776e-19  0.51305
-0.019185  8.6609e-19  0.66934
-0.02771  1.2444e-18  0.82562
-0.036235  1.6228e-18  0.9819099999999999
-0.04476  2.0011e-18  1.1382
-0.053285  2.3794e-18  1.2945
-0.06181  2.7578e-18  1.4508
-0.07033400000000001  3.1361e-18  1.6071
-0.078859  3.5145e-18  1.7633
