1,0,0,0
2,-60.7449,19.1528,0
3,-60.7449,-196.8497,0
4,-66.6504,-196.8504,0
5,-66.6504,19.1528,0
6,-76.0166,56.7184,0
7,-99.6215,57.3534,0
8,-99.4461,55.3254,0
9,-99.4461,-196.8504,0
10,-31.4961,300.8031,0
11,-31.4961,214.5669,0
12,-40.0086,78.1062,0
13,-47.8694,70.2902,0
14,-55.7464,78.1642,0
15,-55.7537,78.3726,0
16,-57.8087,137.2193,0
17,-95.4331,137.2193,0
18,-95.4331,300.8031,0
